source,target,weight,edge_types
B0080,B1343,0.5,partner
B0080,B1359,0.5,partner
B0080,B1402,0.5,partner
B0080,B1637,0.5,partner
B0080,B1672,0.5,partner
B0080,B1673,0.5,partner
B0080,B1687,0.5,partner
B0080,B1795,0.5,partner
B0080,B1912,0.5,partner
B0080,B1948,0.5,partner
B0080,B1978,0.5,partner
B0080,B1602,0.2,region
B0081,B0084,1.0,group
B0081,B0380,1.5,"group,partner"
B0081,B0915,1.5,"group,partner"
B0081,B1018,1.0,group
B0081,B1029,1.0,group
B0081,B1688,1.0,group
B0081,B0100,0.7,"partner,region"
B0081,B0108,0.5,partner
B0081,B0117,0.5,partner
B0081,B0126,0.5,partner
B0081,B0131,0.5,partner
B0081,B0136,0.5,partner
B0081,B0139,0.5,partner
B0081,B0145,0.5,partner
B0081,B0157,0.5,partner
B0081,B0158,0.5,partner
B0081,B0175,0.5,partner
B0081,B0178,0.5,partner
B0081,B0186,0.7,"partner,region"
B0081,B0194,0.7,"partner,region"
B0081,B0195,0.5,partner
B0081,B0202,0.7,"partner,region"
B0081,B0204,0.5,partner
B0081,B0206,0.5,partner
B0081,B0213,0.5,partner
B0081,B0218,0.7,"partner,region"
B0081,B0220,0.5,partner
B0081,B0221,0.7,"partner,region"
B0081,B0229,0.5,partner
B0081,B0243,0.5,partner
B0081,B0250,0.5,partner
B0081,B0252,0.5,partner
B0081,B0265,0.7,"partner,region"
B0081,B0267,0.5,partner
B0081,B0275,0.5,partner
B0081,B0284,0.5,partner
B0081,B0286,0.5,partner
B0081,B0290,0.5,partner
B0081,B0294,0.7,"partner,region"
B0081,B0295,0.5,partner
B0081,B0303,0.7,"partner,region"
B0081,B0304,0.5,partner
B0081,B0308,0.5,partner
B0081,B0309,0.7,"partner,region"
B0081,B0312,0.5,partner
B0081,B0317,0.5,partner
B0081,B0318,0.5,partner
B0081,B0321,0.5,partner
B0081,B0322,0.5,partner
B0081,B0331,0.5,partner
B0081,B0332,0.5,partner
B0081,B0368,0.5,partner
B0081,B0375,0.5,partner
B0081,B0383,0.5,partner
B0081,B0384,0.5,partner
B0081,B0388,0.5,partner
B0081,B0392,0.5,partner
B0081,B0393,0.5,partner
B0081,B0395,0.5,partner
B0081,B0398,0.5,partner
B0081,B0399,0.5,partner
B0081,B0402,0.5,partner
B0081,B0410,0.5,partner
B0081,B0413,0.5,partner
B0081,B0423,0.5,partner
B0081,B0429,0.5,partner
B0081,B0434,0.7,"partner,region"
B0081,B0436,0.7,"partner,region"
B0081,B0437,0.5,partner
B0081,B0438,0.5,partner
B0081,B0439,0.5,partner
B0081,B0441,0.5,partner
B0081,B0442,0.5,partner
B0081,B0444,0.7,"partner,region"
B0081,B0445,0.5,partner
B0081,B0452,0.7,"partner,region"
B0081,B0458,0.5,partner
B0081,B0479,0.5,partner
B0081,B0483,0.5,partner
B0081,B0486,0.5,partner
B0081,B0489,0.5,partner
B0081,B0490,0.5,partner
B0081,B0496,0.5,partner
B0081,B0501,0.5,partner
B0081,B0507,0.5,partner
B0081,B0531,0.5,partner
B0081,B0550,0.5,partner
B0081,B0565,0.5,partner
B0081,B0570,0.7,"partner,region"
B0081,B0572,0.5,partner
B0081,B0573,0.5,partner
B0081,B0577,0.5,partner
B0081,B0580,0.7,"partner,region"
B0081,B0589,0.5,partner
B0081,B0600,0.7,"partner,region"
B0081,B0604,0.5,partner
B0081,B0612,0.5,partner
B0081,B0631,0.5,partner
B0081,B0632,0.5,partner
B0081,B0633,0.5,partner
B0081,B0635,0.5,partner
B0081,B0637,0.5,partner
B0081,B0645,0.5,partner
B0081,B0646,0.5,partner
B0081,B0651,0.5,partner
B0081,B0691,0.5,partner
B0081,B0695,0.5,partner
B0081,B0703,0.5,partner
B0081,B0704,0.5,partner
B0081,B0713,0.7,"partner,region"
B0081,B0714,0.7,"partner,region"
B0081,B0717,0.5,partner
B0081,B0727,0.5,partner
B0081,B0732,0.5,partner
B0081,B0733,0.5,partner
B0081,B0734,0.5,partner
B0081,B0749,0.5,partner
B0081,B0754,0.5,partner
B0081,B0762,0.5,partner
B0081,B0778,0.5,partner
B0081,B0779,0.5,partner
B0081,B0784,0.5,partner
B0081,B0787,0.5,partner
B0081,B0790,0.5,partner
B0081,B0798,0.7,"partner,region"
B0081,B0802,0.5,partner
B0081,B0805,0.5,partner
B0081,B0810,0.5,partner
B0081,B0825,0.5,partner
B0081,B0827,0.5,partner
B0081,B0831,0.7,"partner,region"
B0081,B0837,0.5,partner
B0081,B0844,0.5,partner
B0081,B0855,0.7,"partner,region"
B0081,B0858,0.7,"partner,region"
B0081,B0863,0.7,"partner,region"
B0081,B0869,0.7,"partner,region"
B0081,B0875,0.5,partner
B0081,B0905,0.5,partner
B0081,B0916,0.5,partner
B0081,B0927,0.5,partner
B0081,B0931,0.5,partner
B0081,B0935,0.5,partner
B0081,B0936,0.5,partner
B0081,B0946,0.7,"partner,region"
B0081,B0966,0.5,partner
B0081,B0969,0.7,"partner,region"
B0081,B0975,0.7,"partner,region"
B0081,B0976,0.7,"partner,region"
B0081,B0977,0.5,partner
B0081,B0978,0.5,partner
B0081,B0982,0.7,"partner,region"
B0081,B0983,0.5,partner
B0081,B0985,0.5,partner
B0081,B0987,0.5,partner
B0081,B0988,0.5,partner
B0081,B0993,0.7,"partner,region"
B0081,B0996,0.5,partner
B0081,B1002,0.5,partner
B0081,B1005,0.7,"partner,region"
B0081,B1007,0.5,partner
B0081,B1010,0.5,partner
B0081,B1017,0.7,"partner,region"
B0081,B1019,0.7,"partner,region"
B0081,B1025,0.5,partner
B0081,B1036,0.7,"partner,region"
B0081,B1037,0.5,partner
B0081,B1038,0.5,partner
B0081,B1039,0.5,partner
B0081,B1041,0.5,partner
B0081,B1044,0.7,"partner,region"
B0081,B1046,0.7,"partner,region"
B0081,B1049,0.5,partner
B0081,B1050,0.5,partner
B0081,B1058,0.5,partner
B0081,B1062,0.5,partner
B0081,B1069,0.7,"partner,region"
B0081,B1090,0.5,partner
B0081,B1104,0.7,"partner,region"
B0081,B1109,0.5,partner
B0081,B1137,0.5,partner
B0081,B1144,0.5,partner
B0081,B1147,0.5,partner
B0081,B1152,0.5,partner
B0081,B1154,0.5,partner
B0081,B1156,0.5,partner
B0081,B1168,0.5,partner
B0081,B1169,0.5,partner
B0081,B1173,0.5,partner
B0081,B1176,0.5,partner
B0081,B1180,0.5,partner
B0081,B1182,0.7,"partner,region"
B0081,B1186,0.5,partner
B0081,B1187,0.7,"partner,region"
B0081,B1190,0.5,partner
B0081,B1198,0.5,partner
B0081,B1208,0.7,"partner,region"
B0081,B1209,0.5,partner
B0081,B1211,0.5,partner
B0081,B1232,0.7,"partner,region"
B0081,B1234,0.5,partner
B0081,B1244,0.5,partner
B0081,B1245,0.7,"partner,region"
B0081,B1250,0.5,partner
B0081,B1253,0.5,partner
B0081,B1256,0.5,partner
B0081,B1266,0.5,partner
B0081,B1286,0.5,partner
B0081,B1288,0.5,partner
B0081,B1294,0.5,partner
B0081,B1299,0.5,partner
B0081,B1301,0.5,partner
B0081,B1317,0.5,partner
B0081,B1319,0.5,partner
B0081,B1321,0.5,partner
B0081,B1322,0.5,partner
B0081,B1325,0.7,"partner,region"
B0081,B1328,0.7,"partner,region"
B0081,B1330,0.7,"partner,region"
B0081,B1333,0.5,partner
B0081,B1340,0.7,"partner,region"
B0081,B1342,0.5,partner
B0081,B1351,0.5,partner
B0081,B1354,0.5,partner
B0081,B1369,0.5,partner
B0081,B1377,0.5,partner
B0081,B1380,0.5,partner
B0081,B1393,0.7,"partner,region"
B0081,B1406,0.5,partner
B0081,B1410,0.7,"partner,region"
B0081,B1415,0.7,"partner,region"
B0081,B1416,0.5,partner
B0081,B1417,0.5,partner
B0081,B1424,0.7,"partner,region"
B0081,B1426,0.7,"partner,region"
B0081,B1438,0.7,"partner,region"
B0081,B1455,0.5,partner
B0081,B1458,0.5,partner
B0081,B1476,0.7,"partner,region"
B0081,B1478,0.5,partner
B0081,B1482,0.7,"partner,region"
B0081,B1483,0.5,partner
B0081,B1486,0.5,partner
B0081,B1491,0.5,partner
B0081,B1500,0.5,partner
B0081,B1506,0.5,partner
B0081,B1515,0.5,partner
B0081,B1524,0.7,"partner,region"
B0081,B1527,0.5,partner
B0081,B1542,0.5,partner
B0081,B1545,0.5,partner
B0081,B1547,0.7,"partner,region"
B0081,B1553,0.5,partner
B0081,B1554,0.5,partner
B0081,B1556,0.5,partner
B0081,B1561,0.5,partner
B0081,B1566,0.5,partner
B0081,B1570,0.5,partner
B0081,B1571,0.5,partner
B0081,B1575,0.5,partner
B0081,B1579,0.5,partner
B0081,B1590,0.5,partner
B0081,B1591,0.5,partner
B0081,B1592,0.5,partner
B0081,B1596,0.7,"partner,region"
B0081,B1597,0.5,partner
B0081,B1603,0.5,partner
B0081,B1604,0.7,"partner,region"
B0081,B1605,0.5,partner
B0081,B1607,0.5,partner
B0081,B1610,0.5,partner
B0081,B1612,0.5,partner
B0081,B1629,0.7,"partner,region"
B0081,B1632,0.5,partner
B0081,B1647,0.5,partner
B0081,B1654,0.7,"partner,region"
B0081,B1657,0.5,partner
B0081,B1664,0.5,partner
B0081,B1671,0.5,partner
B0081,B1677,0.5,partner
B0081,B1679,0.5,partner
B0081,B1680,0.5,partner
B0081,B1682,0.7,"partner,region"
B0081,B1689,0.5,partner
B0081,B1696,0.5,partner
B0081,B1698,0.5,partner
B0081,B1705,0.5,partner
B0081,B1707,0.5,partner
B0081,B1719,0.5,partner
B0081,B1720,0.5,partner
B0081,B1723,0.5,partner
B0081,B1727,0.5,partner
B0081,B1731,0.5,partner
B0081,B1750,0.5,partner
B0081,B1751,0.7,"partner,region"
B0081,B1752,0.5,partner
B0081,B1755,0.5,partner
B0081,B1757,0.7,"partner,region"
B0081,B1770,0.5,partner
B0081,B1773,0.5,partner
B0081,B1776,0.5,partner
B0081,B1778,0.7,"partner,region"
B0081,B1782,0.5,partner
B0081,B1783,0.5,partner
B0081,B1787,0.5,partner
B0081,B1805,0.7,"partner,region"
B0081,B1806,0.5,partner
B0081,B1812,0.5,partner
B0081,B1816,0.5,partner
B0081,B1822,0.7,"partner,region"
B0081,B1835,0.5,partner
B0081,B1840,0.7,"partner,region"
B0081,B1843,0.5,partner
B0081,B1859,0.5,partner
B0081,B1876,0.5,partner
B0081,B1884,0.5,partner
B0081,B1894,0.5,partner
B0081,B1896,0.5,partner
B0081,B1897,0.5,partner
B0081,B1907,0.7,"partner,region"
B0081,B1911,0.5,partner
B0081,B1918,0.5,partner
B0081,B1925,0.7,"partner,region"
B0081,B1927,0.5,partner
B0081,B1929,0.5,partner
B0081,B1935,0.5,partner
B0081,B1937,0.5,partner
B0081,B1942,0.5,partner
B0081,B1945,0.5,partner
B0081,B1949,0.5,partner
B0081,B1953,0.7,"partner,region"
B0081,B1958,0.5,partner
B0081,B1965,0.5,partner
B0081,B1973,0.7,"partner,region"
B0081,B1984,0.5,partner
B0081,B1987,0.5,partner
B0081,B1993,0.5,partner
B0081,B1994,0.5,partner
B0081,B1999,0.5,partner
B0081,B0102,0.2,region
B0081,B0159,0.2,region
B0081,B0224,0.2,region
B0081,B0297,0.2,region
B0081,B0341,0.2,region
B0081,B0353,0.2,region
B0081,B0373,0.2,region
B0081,B0382,0.2,region
B0081,B0406,0.2,region
B0081,B0488,0.2,region
B0081,B0498,0.2,region
B0081,B0537,0.2,region
B0081,B0560,0.2,region
B0081,B0619,0.2,region
B0081,B0629,0.2,region
B0081,B0676,0.2,region
B0081,B0729,0.2,region
B0081,B0763,0.2,region
B0081,B0795,0.2,region
B0081,B0822,0.2,region
B0081,B0894,0.2,region
B0081,B1179,0.2,region
B0081,B1396,0.2,region
B0081,B1428,0.2,region
B0081,B1440,0.2,region
B0081,B1443,0.2,region
B0081,B1477,0.2,region
B0081,B1601,0.2,region
B0081,B1648,0.2,region
B0081,B1666,0.2,region
B0081,B1718,0.2,region
B0081,B1725,0.2,region
B0081,B1917,0.2,region
B0081,B1979,0.2,region
B0082,B0676,1.0,group
B0082,B0770,1.0,group
B0082,B1046,1.0,group
B0082,B1288,1.0,group
B0082,B1920,1.0,group
B0082,B1946,1.0,group
B0082,B0140,0.5,partner
B0082,B0191,0.5,partner
B0082,B0245,0.7,"partner,region"
B0082,B0253,0.5,partner
B0082,B0365,0.5,partner
B0082,B0376,0.5,partner
B0082,B0460,0.7,"partner,region"
B0082,B0518,0.5,partner
B0082,B0655,0.5,partner
B0082,B0750,0.7,"partner,region"
B0082,B0846,0.5,partner
B0082,B0933,0.5,partner
B0082,B1068,0.5,partner
B0082,B1177,0.5,partner
B0082,B1183,0.5,partner
B0082,B1228,0.7,"partner,region"
B0082,B1248,0.5,partner
B0082,B1289,0.5,partner
B0082,B1335,0.5,partner
B0082,B1397,0.5,partner
B0082,B1411,0.5,partner
B0082,B1538,0.5,partner
B0082,B1550,0.5,partner
B0082,B1676,0.5,partner
B0082,B1684,0.5,partner
B0082,B1715,0.5,partner
B0082,B1754,0.7,"partner,region"
B0082,B1789,0.5,partner
B0082,B1800,0.5,partner
B0082,B1809,0.7,"partner,region"
B0082,B1842,0.5,partner
B0082,B1845,0.7,"partner,region"
B0082,B1900,0.5,partner
B0082,B1931,0.5,partner
B0083,B0147,1.0,group
B0083,B0360,1.0,group
B0083,B1309,1.0,group
B0083,B0163,0.7,"partner,region"
B0083,B0291,0.7,"partner,region"
B0083,B0298,0.5,partner
B0083,B0337,0.7,"partner,region"
B0083,B0431,0.5,partner
B0083,B0449,0.7,"partner,region"
B0083,B0514,0.7,"partner,region"
B0083,B0515,0.5,partner
B0083,B0609,0.7,"partner,region"
B0083,B0791,0.7,"partner,region"
B0083,B0828,0.7,"partner,region"
B0083,B0904,0.7,"partner,region"
B0083,B1027,0.5,partner
B0083,B1048,0.5,partner
B0083,B1118,0.5,partner
B0083,B1132,0.5,partner
B0083,B1140,0.5,partner
B0083,B1367,0.7,"partner,region"
B0083,B1373,0.5,partner
B0083,B1425,0.5,partner
B0083,B1584,0.7,"partner,region"
B0083,B1714,0.7,"partner,region"
B0083,B1735,0.5,partner
B0083,B1784,0.5,partner
B0083,B1826,0.7,"partner,region"
B0083,B1899,0.5,partner
B0083,B1977,0.7,"partner,region"
B0083,B0113,0.2,region
B0083,B0280,0.2,region
B0083,B0289,0.2,region
B0083,B0314,0.2,region
B0083,B0339,0.2,region
B0083,B0350,0.2,region
B0083,B0403,0.2,region
B0083,B0547,0.2,region
B0083,B0617,0.2,region
B0083,B0647,0.2,region
B0083,B0685,0.2,region
B0083,B0792,0.2,region
B0083,B0796,0.2,region
B0083,B0800,0.2,region
B0083,B0817,0.2,region
B0083,B0900,0.2,region
B0083,B0903,0.2,region
B0083,B0928,0.2,region
B0083,B0929,0.2,region
B0083,B1097,0.2,region
B0083,B1224,0.2,region
B0083,B1225,0.2,region
B0083,B1246,0.2,region
B0083,B1280,0.2,region
B0083,B1332,0.2,region
B0083,B1364,0.2,region
B0083,B1404,0.2,region
B0083,B1437,0.2,region
B0083,B1485,0.2,region
B0083,B1507,0.2,region
B0083,B1567,0.2,region
B0083,B1595,0.2,region
B0083,B1652,0.2,region
B0083,B1675,0.2,region
B0083,B1686,0.2,region
B0083,B1802,0.2,region
B0083,B1808,0.2,region
B0083,B1879,0.2,region
B0084,B0380,1.0,group
B0084,B0915,1.0,group
B0084,B1018,1.0,group
B0084,B1029,1.0,group
B0084,B1688,1.0,group
B0084,B0167,0.5,partner
B0084,B0281,0.5,partner
B0084,B0435,0.5,partner
B0084,B0467,0.7,"partner,region"
B0084,B0504,0.7,"partner,region"
B0084,B0564,0.7,"partner,region"
B0084,B0626,0.7,"partner,region"
B0084,B0656,0.7,"partner,region"
B0084,B0666,0.5,partner
B0084,B1202,0.7,"partner,region"
B0084,B1619,0.5,partner
B0084,B1678,0.7,"partner,region"
B0084,B0093,0.2,region
B0084,B0428,0.2,region
B0084,B0446,0.2,region
B0084,B0634,0.2,region
B0084,B0881,0.2,region
B0084,B0909,0.2,region
B0084,B1085,0.2,region
B0084,B1293,0.2,region
B0084,B1362,0.2,region
B0084,B1573,0.2,region
B0085,B1645,1.0,group
B0085,B1660,1.0,group
B0085,B1804,1.0,group
B0085,B1817,1.0,group
B0085,B0544,0.7,"partner,region"
B0085,B0593,0.7,"partner,region"
B0085,B1456,0.7,"partner,region"
B0085,B1461,0.7,"partner,region"
B0085,B1792,0.7,"partner,region"
B0085,B0189,0.2,region
B0086,B0177,1.0,group
B0086,B0704,1.0,group
B0086,B1220,1.0,group
B0086,B1322,1.0,group
B0086,B1635,1.0,group
B0086,B0129,0.7,"partner,region"
B0086,B0358,0.7,"partner,region"
B0086,B0556,0.7,"partner,region"
B0086,B1539,0.7,"partner,region"
B0086,B1746,0.7,"partner,region"
B0086,B1939,0.7,"partner,region"
B0086,B1970,0.7,"partner,region"
B0086,B0233,0.2,region
B0086,B0698,0.2,region
B0086,B0764,0.2,region
B0086,B0814,0.2,region
B0086,B0911,0.2,region
B0086,B1143,0.2,region
B0086,B1962,0.2,region
B0086,B1996,0.2,region
B0087,B0130,1.0,group
B0087,B0871,1.0,group
B0087,B1123,1.0,group
B0087,B1396,1.0,group
B0087,B1482,1.0,group
B0087,B1687,1.0,group
B0087,B0306,0.5,partner
B0087,B0404,0.7,"partner,region"
B0087,B0450,0.5,partner
B0087,B0865,0.7,"partner,region"
B0087,B0868,0.5,partner
B0087,B1032,0.5,partner
B0087,B1056,0.5,partner
B0087,B1457,0.5,partner
B0087,B1589,0.5,partner
B0087,B1622,0.5,partner
B0087,B1796,0.5,partner
B0087,B1824,0.7,"partner,region"
B0087,B0354,0.2,region
B0087,B0557,0.2,region
B0087,B0649,0.2,region
B0087,B0959,0.2,region
B0087,B1465,0.2,region
B0087,B1695,0.2,region
B0088,B0131,1.0,group
B0088,B1801,1.7,"group,partner,region"
B0088,B1933,1.0,group
B0088,B0092,0.5,partner
B0088,B0104,0.5,partner
B0088,B0109,0.5,partner
B0088,B0150,0.5,partner
B0088,B0184,0.5,partner
B0088,B0200,0.7,"partner,region"
B0088,B0273,0.7,"partner,region"
B0088,B0335,0.5,partner
B0088,B0343,0.7,"partner,region"
B0088,B0357,0.7,"partner,region"
B0088,B0425,0.5,partner
B0088,B0478,0.5,partner
B0088,B0481,0.5,partner
B0088,B0505,0.5,partner
B0088,B0510,0.5,partner
B0088,B0569,0.7,"partner,region"
B0088,B0694,0.5,partner
B0088,B0726,0.5,partner
B0088,B0770,0.7,"partner,region"
B0088,B0830,0.5,partner
B0088,B0851,0.7,"partner,region"
B0088,B0879,0.5,partner
B0088,B0882,0.7,"partner,region"
B0088,B0883,0.5,partner
B0088,B0961,0.5,partner
B0088,B0970,0.5,partner
B0088,B0971,0.5,partner
B0088,B1028,0.7,"partner,region"
B0088,B1035,0.7,"partner,region"
B0088,B1077,0.5,partner
B0088,B1107,0.5,partner
B0088,B1160,0.5,partner
B0088,B1172,0.5,partner
B0088,B1195,0.5,partner
B0088,B1226,0.5,partner
B0088,B1271,0.5,partner
B0088,B1284,0.5,partner
B0088,B1304,0.5,partner
B0088,B1353,0.7,"partner,region"
B0088,B1355,0.5,partner
B0088,B1412,0.5,partner
B0088,B1429,0.5,partner
B0088,B1441,0.5,partner
B0088,B1453,0.7,"partner,region"
B0088,B1460,0.5,partner
B0088,B1470,0.5,partner
B0088,B1484,0.7,"partner,region"
B0088,B1578,0.5,partner
B0088,B1691,0.5,partner
B0088,B1734,0.7,"partner,region"
B0088,B1807,0.7,"partner,region"
B0088,B1837,0.7,"partner,region"
B0088,B1867,0.5,partner
B0088,B1893,0.7,"partner,region"
B0088,B1919,0.5,partner
B0088,B0598,0.2,region
B0089,B0604,1.0,group
B0089,B0753,1.0,group
B0089,B0848,1.0,group
B0089,B1519,1.0,group
B0089,B1917,1.0,group
B0089,B1918,1.0,group
B0089,B0124,0.5,partner
B0089,B0236,0.7,"partner,region"
B0089,B0422,0.5,partner
B0089,B0563,0.5,partner
B0089,B0624,0.5,partner
B0089,B0683,0.7,"partner,region"
B0089,B0737,0.7,"partner,region"
B0089,B0740,0.5,partner
B0089,B0758,0.5,partner
B0089,B0803,0.7,"partner,region"
B0089,B0859,0.5,partner
B0089,B0889,0.5,partner
B0089,B0918,0.5,partner
B0089,B0953,0.5,partner
B0089,B0986,0.5,partner
B0089,B1149,0.5,partner
B0089,B1336,0.5,partner
B0089,B1357,0.5,partner
B0089,B1363,0.7,"partner,region"
B0089,B1473,0.5,partner
B0089,B1493,0.7,"partner,region"
B0089,B1702,0.5,partner
B0089,B1722,0.7,"partner,region"
B0089,B1730,0.5,partner
B0089,B1194,0.2,region
B0089,B1498,0.2,region
B0090,B0713,1.0,group
B0090,B0875,1.0,group
B0090,B1205,1.0,group
B0090,B1936,1.0,group
B0090,B0457,0.5,partner
B0090,B0638,0.7,"partner,region"
B0090,B0843,0.7,"partner,region"
B0090,B0867,0.5,partner
B0090,B0922,0.5,partner
B0090,B1063,0.7,"partner,region"
B0090,B1076,0.7,"partner,region"
B0090,B1292,0.7,"partner,region"
B0090,B1747,0.7,"partner,region"
B0090,B1861,0.7,"partner,region"
B0091,B0564,1.0,group
B0091,B0897,1.0,group
B0091,B1363,1.0,group
B0091,B1369,1.0,group
B0091,B1390,1.0,group
B0091,B0101,0.5,partner
B0091,B0118,0.5,partner
B0091,B0296,0.5,partner
B0091,B0355,0.5,partner
B0091,B0462,0.5,partner
B0091,B0684,0.5,partner
B0091,B0893,0.5,partner
B0091,B1072,0.5,partner
B0091,B1128,0.5,partner
B0091,B1327,0.5,partner
B0091,B1577,0.5,partner
B0091,B1634,0.5,partner
B0091,B1640,0.5,partner
B0091,B0524,0.2,region
B0091,B0652,0.2,region
B0091,B1261,0.2,region
B0091,B1854,0.2,region
B0092,B0280,1.0,group
B0092,B0666,1.0,group
B0092,B1113,1.0,group
B0092,B1263,1.0,group
B0092,B0104,0.5,partner
B0092,B0109,0.5,partner
B0092,B0150,0.7,"partner,region"
B0092,B0184,0.5,partner
B0092,B0200,0.5,partner
B0092,B0273,0.5,partner
B0092,B0335,0.7,"partner,region"
B0092,B0343,0.5,partner
B0092,B0357,0.5,partner
B0092,B0425,0.5,partner
B0092,B0478,0.7,"partner,region"
B0092,B0481,0.5,partner
B0092,B0505,0.5,partner
B0092,B0510,0.7,"partner,region"
B0092,B0569,0.5,partner
B0092,B0694,0.5,partner
B0092,B0726,0.5,partner
B0092,B0770,0.5,partner
B0092,B0830,0.5,partner
B0092,B0851,0.5,partner
B0092,B0879,0.5,partner
B0092,B0882,0.5,partner
B0092,B0883,0.7,"partner,region"
B0092,B0961,0.7,"partner,region"
B0092,B0970,0.7,"partner,region"
B0092,B0971,0.7,"partner,region"
B0092,B1028,0.5,partner
B0092,B1035,0.5,partner
B0092,B1077,0.7,"partner,region"
B0092,B1107,0.7,"partner,region"
B0092,B1160,0.5,partner
B0092,B1172,0.7,"partner,region"
B0092,B1195,0.5,partner
B0092,B1226,0.5,partner
B0092,B1271,0.5,partner
B0092,B1284,0.5,partner
B0092,B1304,0.5,partner
B0092,B1353,0.5,partner
B0092,B1355,0.5,partner
B0092,B1412,0.7,"partner,region"
B0092,B1429,0.5,partner
B0092,B1441,0.5,partner
B0092,B1453,0.5,partner
B0092,B1460,0.7,"partner,region"
B0092,B1470,0.5,partner
B0092,B1484,0.5,partner
B0092,B1578,0.5,partner
B0092,B1691,0.7,"partner,region"
B0092,B1734,0.5,partner
B0092,B1801,0.5,partner
B0092,B1807,0.5,partner
B0092,B1837,0.5,partner
B0092,B1867,0.7,"partner,region"
B0092,B1893,0.5,partner
B0092,B1919,0.7,"partner,region"
B0093,B1008,1.0,group
B0093,B1011,1.0,group
B0093,B1070,1.0,group
B0093,B1092,1.0,group
B0093,B1949,1.0,group
B0093,B0543,0.5,partner
B0093,B1247,0.5,partner
B0093,B1324,0.5,partner
B0093,B1546,0.5,partner
B0093,B1862,0.5,partner
B0093,B1926,0.5,partner
B0093,B0428,0.2,region
B0093,B0446,0.2,region
B0093,B0467,0.2,region
B0093,B0504,0.2,region
B0093,B0564,0.2,region
B0093,B0626,0.2,region
B0093,B0634,0.2,region
B0093,B0656,0.2,region
B0093,B0881,0.2,region
B0093,B0909,0.2,region
B0093,B1085,0.2,region
B0093,B1202,0.2,region
B0093,B1293,0.2,region
B0093,B1362,0.2,region
B0093,B1573,0.2,region
B0093,B1678,0.2,region
B0094,B0249,1.0,group
B0094,B0673,1.0,group
B0094,B1452,1.0,group
B0094,B1463,1.0,group
B0094,B1994,1.0,group
B0094,B0360,0.5,partner
B0094,B0555,0.5,partner
B0094,B1563,0.5,partner
B0095,B0484,1.0,group
B0095,B1430,1.0,group
B0095,B1757,1.0,group
B0095,B1851,1.0,group
B0095,B0207,0.7,"partner,region"
B0095,B0211,0.7,"partner,region"
B0095,B0231,0.7,"partner,region"
B0095,B0305,0.7,"partner,region"
B0095,B0311,0.7,"partner,region"
B0095,B0327,0.7,"partner,region"
B0095,B0362,0.7,"partner,region"
B0095,B0401,0.7,"partner,region"
B0095,B0447,0.7,"partner,region"
B0095,B0494,0.7,"partner,region"
B0095,B0535,0.7,"partner,region"
B0095,B0625,0.7,"partner,region"
B0095,B0686,0.7,"partner,region"
B0095,B0706,0.7,"partner,region"
B0095,B0723,0.7,"partner,region"
B0095,B0738,0.7,"partner,region"
B0095,B0862,0.7,"partner,region"
B0095,B0901,0.7,"partner,region"
B0095,B0948,0.7,"partner,region"
B0095,B1088,0.7,"partner,region"
B0095,B1193,0.7,"partner,region"
B0095,B1205,0.7,"partner,region"
B0095,B1239,0.7,"partner,region"
B0095,B1385,0.7,"partner,region"
B0095,B1530,0.7,"partner,region"
B0095,B1531,0.7,"partner,region"
B0095,B1594,0.7,"partner,region"
B0095,B1644,0.7,"partner,region"
B0095,B1748,0.7,"partner,region"
B0095,B1831,0.7,"partner,region"
B0095,B1857,0.7,"partner,region"
B0095,B1878,0.7,"partner,region"
B0095,B1933,0.7,"partner,region"
B0095,B1988,0.7,"partner,region"
B0095,B0104,0.2,region
B0095,B0109,0.2,region
B0095,B0184,0.2,region
B0095,B0205,0.2,region
B0095,B0209,0.2,region
B0095,B0223,0.2,region
B0095,B0330,0.2,region
B0095,B0374,0.2,region
B0095,B0425,0.2,region
B0095,B0481,0.2,region
B0095,B0505,0.2,region
B0095,B0520,0.2,region
B0095,B0527,0.2,region
B0095,B0596,0.2,region
B0095,B0667,0.2,region
B0095,B0670,0.2,region
B0095,B0726,0.2,region
B0095,B0830,0.2,region
B0095,B0879,0.2,region
B0095,B0917,0.2,region
