borrower_id,t,state,is_stressed,own_lagged_risk,neighbor_stress_fraction,regional_shock_index,ground_truth_reason,group_id,partner_id,region_id,loan_amount,term_months,repayment_interval,current_savings,individual_risk_score
B1571,2,0,0,0,0.4,0,,G0231,145.0,Philippines_R3,275.0,13.0,irregular,29.07,0.080006175
B1572,2,0,0,0,0.0,0,,G0090,384.0,Ghana_R3,1425.0,37.0,irregular,355.2,0.05435378
B1573,2,0,0,0,0.25,0,,G0054,139.0,Peru_R3,175.0,5.0,irregular,55.04,0.046356257
B1574,2,0,0,0,0.0,0,,G0138,15.0,Samoa_R0,450.0,14.0,irregular,132.41,0.06401964
B1575,2,0,0,0,0.0,0,,G0237,145.0,Philippines_R3,325.0,10.0,irregular,83.05,0.048575386
B1576,2,0,0,0,0.0,1,,G0179,247.0,Pakistan_R0,250.0,11.0,irregular,20.78,0.05621943
B1577,2,0,0,0,0.25,0,,G0305,246.0,Guatemala_R2,1250.0,14.0,monthly,170.95,0.0796606
B1578,2,0,0,0,0.0,1,,G0124,199.0,El Salvador_R0,1500.0,26.0,monthly,214.41,0.08065673
B1579,2,0,0,1,0.0,0,,G0319,145.0,Philippines_R3,225.0,11.0,irregular,28.12,0.051455967
B1580,2,0,0,0,0.16666666666666666,0,,G0201,288.0,Nigeria_R2,150.0,18.0,bullet,30.68,0.030660428
B1581,2,0,0,0,0.25,0,,G0216,334.0,India_R0,250.0,43.0,bullet,52.67,0.08585295
B1582,2,0,0,1,0.0,0,,G0185,9.0,Cambodia_R0,1100.0,14.0,monthly,172.77,0.069710195
B1583,2,0,0,0,0.16666666666666666,0,,G0121,271.0,Rwanda_R2,250.0,38.0,irregular,39.03,0.07209177
B1584,2,0,0,0,0.0,0,,G0329,164.0,Kenya_R0,200.0,14.0,irregular,59.71,0.067984514
B1585,2,0,0,0,0.0,0,,G0321,311.0,Cambodia_R2,175.0,8.0,monthly,50.19,0.04210113
B1586,2,0,0,0,0.25,0,,G0185,247.0,Pakistan_R1,400.0,14.0,monthly,56.94,0.055152006
B1587,2,0,0,0,0.16666666666666666,0,,G0103,133.0,Kenya_R1,275.0,12.0,monthly,89.14,0.05391343
B1588,2,0,0,0,0.0,1,,G0155,247.0,Pakistan_R0,500.0,14.0,monthly,167.92,0.040021062
B1589,2,0,0,0,0.25,0,,G0290,146.0,Armenia_R3,750.0,26.0,monthly,111.02,0.06959516
B1590,2,0,0,0,0.5,0,,G0326,145.0,Philippines_R1,225.0,8.0,irregular,35.17,0.043010965
B1591,2,0,0,0,0.3333333333333333,0,,G0157,145.0,Philippines_R3,175.0,8.0,irregular,35.3,0.044421565
B1592,2,0,0,0,0.0,0,,G0063,145.0,Philippines_R0,325.0,8.0,irregular,108.01,0.034970645
B1593,2,0,0,0,0.5,0,,G0049,455.0,Pakistan_R3,250.0,14.0,monthly,78.22,0.05610511
B1594,2,0,0,0,0.16666666666666666,1,,G0110,81.0,El Salvador_R0,1500.0,38.0,monthly,121.16,0.027202586
B1595,2,0,0,0,0.0,0,,G0280,133.0,Kenya_R0,250.0,14.0,monthly,41.95,0.054068375
B1596,2,0,0,0,0.0,0,,G0241,145.0,Philippines_R2,250.0,8.0,irregular,54.0,0.057080917
B1597,2,0,0,0,0.25,0,,G0309,145.0,Philippines_R0,525.0,8.0,irregular,105.49,0.04291893
B1598,2,0,0,0,0.0,0,,G0304,402.0,The Democratic Republic of the Congo_R0,1000.0,10.0,monthly,108.16,0.046713445
B1599,2,0,0,0,0.0,0,,G0115,177.0,Colombia_R3,325.0,14.0,bullet,99.98,0.0505532
B1600,2,0,0,0,0.2,0,,G0059,176.0,Nicaragua_R2,400.0,11.0,monthly,101.23,0.075265445
B1601,2,0,0,0,0.0,0,,G0204,123.0,Philippines_R2,150.0,8.0,irregular,45.21,0.05375187
B1602,2,0,0,0,0.0,0,,G0232,326.0,Kyrgyzstan_R1,1100.0,80.0,irregular,338.39,0.14617784
B1603,2,0,0,0,0.3333333333333333,0,,G0274,145.0,Philippines_R1,225.0,7.0,irregular,61.76,0.06199668
B1604,2,0,0,0,0.2,0,,G0102,145.0,Philippines_R2,325.0,8.0,irregular,59.07,0.061048236
B1605,2,0,0,0,0.3333333333333333,0,,G0020,145.0,Philippines_R1,300.0,8.0,irregular,69.95,0.075539984
B1606,2,0,0,0,0.0,0,,G0196,245.0,Pakistan_R2,600.0,14.0,monthly,58.87,0.06333217
B1607,2,0,0,0,0.25,0,,G0085,145.0,Philippines_R1,225.0,8.0,irregular,56.72,0.04783127
B1608,2,0,0,0,0.16666666666666666,0,,G0008,121.0,Vietnam_R2,725.0,20.0,monthly,75.24,0.0460857
B1609,2,0,0,0,0.0,0,,G0006,177.0,Colombia_R0,800.0,21.0,monthly,206.55,0.075730585
B1610,2,0,0,0,0.3333333333333333,0,,G0060,145.0,Philippines_R0,675.0,8.0,irregular,80.24,0.06965587
B1611,2,0,0,0,0.0,1,,G0179,411.0,Solomon Islands_R1,800.0,11.0,irregular,68.21,0.06185624
B1612,2,1,1,0,0.0,0,Isolated Stress,G0050,145.0,Philippines_R0,225.0,8.0,irregular,22.41,0.06323718
B1613,2,0,0,0,0.16666666666666666,0,,G0221,397.0,Tanzania_R1,5000.0,4.0,bullet,252.99,0.08671326
B1614,2,0,0,0,0.16666666666666666,0,,G0084,386.0,Kenya_R1,500.0,8.0,irregular,132.81,0.05035027
B1615,2,0,0,0,0.5,0,,G0053,133.0,Kenya_R1,350.0,11.0,monthly,94.4,0.055962536
B1616,2,0,0,0,0.0,0,,G0137,78.0,Mali_R3,1250.0,10.0,bullet,255.6,0.07430517
B1617,2,0,0,0,0.0,0,,G0094,288.0,Nigeria_R2,400.0,19.0,bullet,39.36,0.0802099
B1618,2,0,0,0,0.2,0,,G0056,219.0,Indonesia_R1,600.0,14.0,bullet,45.04,0.043098055
B1619,2,0,0,0,0.0,0,,G0129,143.0,Peru_R2,850.0,14.0,monthly,47.38,0.062493794
B1620,2,0,0,1,0.0,0,,G0195,126.0,Philippines_R3,550.0,14.0,monthly,54.85,0.06372339
B1621,2,0,0,0,0.0,0,,G0010,188.0,Ecuador_R3,1000.0,12.0,monthly,317.26,0.08006092
B1622,2,0,0,0,0.0,0,,G0076,146.0,Armenia_R2,1475.0,26.0,monthly,180.63,0.084403165
B1623,2,0,0,0,0.0,0,,G0012,15.0,Samoa_R0,600.0,14.0,irregular,93.77,0.051550772
B1624,2,1,1,1,0.0,0,Isolated Stress,G0046,63.0,Tajikistan_R3,650.0,20.0,monthly,53.04,0.06981363
B1625,2,0,0,0,0.0,0,,G0268,154.0,Colombia_R1,300.0,13.0,monthly,35.01,0.07309988
B1626,2,0,0,0,0.0,0,,G0269,455.0,Pakistan_R3,300.0,14.0,monthly,61.73,0.0668941
B1627,2,0,0,0,0.0,1,,G0223,133.0,Kenya_R3,150.0,14.0,monthly,34.85,0.05986207
B1628,2,0,0,0,0.0,0,,G0115,119.0,Peru_R1,900.0,6.0,irregular,111.25,0.02534398
B1629,2,0,0,0,0.0,0,,G0109,145.0,Philippines_R2,375.0,11.0,irregular,25.24,0.1656868
B1630,2,0,0,0,0.0,0,,G0127,311.0,Cambodia_R1,200.0,8.0,monthly,33.46,0.034136094
B1631,2,1,1,0,0.16666666666666666,0,Isolated Stress,G0294,80.0,Palestine_R1,1500.0,39.0,monthly,180.39,0.11083597
B1632,2,0,0,0,0.0,0,,G0222,145.0,Philippines_R3,425.0,13.0,irregular,49.24,0.07067246
B1633,2,0,0,0,0.5,0,,G0286,188.0,Ecuador_R3,1500.0,14.0,monthly,506.94,0.06193805
B1634,2,0,0,0,0.0,0,,G0281,246.0,Guatemala_R2,150.0,8.0,monthly,35.23,0.031599704
B1635,2,0,0,0,0.2,0,,G0117,169.0,Armenia_R3,1675.0,30.0,monthly,363.58,0.10815423
B1636,2,0,0,0,0.0,0,,G0292,177.0,Colombia_R2,300.0,14.0,bullet,52.42,0.08227684
B1637,2,0,0,0,0.16666666666666666,0,,G0103,171.0,Kyrgyzstan_R0,450.0,19.0,monthly,80.41,0.055554643
B1638,2,0,0,0,0.2,0,,G0334,311.0,Cambodia_R2,175.0,8.0,monthly,37.15,0.0375085
B1639,2,0,0,0,0.0,0,,G0233,305.0,Zimbabwe_R3,500.0,8.0,irregular,129.46,0.05035027
B1640,2,1,1,1,0.0,0,Independent Regional Shock,G0027,246.0,Guatemala_R0,1575.0,14.0,monthly,410.51,0.079282135
B1641,2,0,0,0,0.2,0,,G0156,123.0,Philippines_R1,125.0,8.0,irregular,12.69,0.07587362
B1642,2,0,0,0,0.0,0,,G0211,388.0,Kenya_R2,575.0,8.0,monthly,115.02,0.051725995
B1643,2,0,0,0,0.5,1,,G0299,167.0,El Salvador_R0,400.0,14.0,monthly,69.43,0.054153122
B1644,2,0,0,0,0.4,1,,G0149,81.0,El Salvador_R0,200.0,14.0,monthly,62.23,0.07480149
B1645,2,0,0,1,0.0,0,,G0178,169.0,Armenia_R3,2000.0,26.0,monthly,478.85,0.10060781
B1646,2,1,1,0,0.0,0,Isolated Stress,G0003,249.0,United States_R2,1000.0,14.0,monthly,209.75,0.058730908
B1647,2,0,0,0,0.0,0,,G0014,145.0,Philippines_R1,550.0,7.0,irregular,46.54,0.06428241
B1648,2,0,0,0,0.0,0,,G0292,125.0,Philippines_R2,250.0,8.0,irregular,57.92,0.045170326
B1649,2,0,0,0,0.2,0,,G0098,144.0,Philippines_R3,1100.0,8.0,irregular,93.68,0.052463464
B1650,2,0,0,0,0.0,0,,G0116,144.0,Philippines_R0,675.0,7.0,irregular,102.03,0.06938543
B1651,2,0,0,0,0.0,1,,G0087,167.0,El Salvador_R0,700.0,17.0,monthly,65.0,0.05689341
B1652,2,0,0,0,0.0,0,,G0030,202.0,Kenya_R0,750.0,11.0,bullet,193.22,0.07790378
B1653,2,1,1,0,0.0,0,Isolated Stress,G0174,15.0,Samoa_R1,450.0,14.0,irregular,50.34,0.07842244
B1654,2,0,0,0,0.0,0,,G0038,145.0,Philippines_R2,500.0,10.0,irregular,83.78,0.052300867
B1655,2,1,1,0,0.16666666666666666,0,Isolated Stress,G0273,138.0,Kenya_R2,800.0,14.0,monthly,254.96,0.055701543
B1656,2,0,0,0,0.0,0,,G0264,133.0,Kenya_R2,1250.0,20.0,monthly,139.12,0.06870259
B1657,2,0,0,0,0.25,0,,G0227,145.0,Philippines_R0,400.0,8.0,irregular,80.94,0.08032188
B1658,2,0,0,0,0.25,0,,G0066,100.0,Tajikistan_R0,850.0,14.0,monthly,149.41,0.07904486
B1659,2,0,0,0,0.0,0,,G0032,329.0,Uganda_R2,375.0,21.0,irregular,20.79,0.03789147
B1660,2,0,0,0,0.25,0,,G0178,23.0,Mozambique_R0,275.0,18.0,monthly,79.15,0.054767497
B1661,2,0,0,0,0.0,0,,G0289,126.0,Philippines_R3,300.0,8.0,monthly,21.21,0.06267148
B1662,2,0,0,0,0.0,0,,G0268,119.0,Peru_R2,1275.0,6.0,irregular,245.15,0.07063368
B1663,2,1,1,0,0.2,0,Isolated Stress,G0298,80.0,Palestine_R0,3000.0,33.0,monthly,654.61,0.069594316
B1664,2,0,0,0,0.0,0,,G0003,145.0,Philippines_R0,550.0,7.0,irregular,131.19,0.06282117
B1665,2,0,0,0,0.2,0,,G0245,244.0,Colombia_R1,375.0,6.0,monthly,96.22,0.087862566
B1666,2,0,0,0,0.0,0,,G0024,126.0,Philippines_R2,225.0,8.0,irregular,28.35,0.03338249
B1667,2,0,0,0,0.0,0,,G0198,110.0,Bolivia_R0,1000.0,22.0,monthly,52.99,0.08886472
B1668,2,0,0,0,0.16666666666666666,0,,G0192,245.0,Pakistan_R3,200.0,14.0,monthly,53.41,0.08948968
B1669,2,0,0,0,0.0,0,,G0088,416.0,Myanmar (Burma)_R3,2975.0,14.0,bullet,626.82,0.03157345
B1670,2,0,0,0,0.2,0,,G0195,188.0,Ecuador_R1,1700.0,17.0,monthly,511.42,0.06264237
B1671,2,0,0,0,0.25,0,,G0185,145.0,Philippines_R1,400.0,13.0,irregular,118.57,0.08600508
B1672,2,2,1,1,0.2,0,Isolated Stress,G0226,171.0,Kyrgyzstan_R0,1950.0,25.0,monthly,590.85,0.08787292
B1673,2,0,0,0,0.0,0,,G0026,171.0,Kyrgyzstan_R0,2525.0,13.0,monthly,493.71,0.05120394
B1674,2,0,0,0,0.0,1,,G0065,131.0,United States_R0,4375.0,24.0,monthly,656.64,0.040670007
B1675,2,1,1,1,0.6,0,Isolated Stress,G0039,138.0,Kenya_R0,225.0,14.0,monthly,64.68,0.05190039
B1676,2,0,0,0,0.0,0,,G0080,58.0,Paraguay_R2,3125.0,6.0,irregular,579.34,0.10418962
B1677,2,0,0,0,0.0,0,,G0112,145.0,Philippines_R0,175.0,8.0,irregular,18.38,0.05390082
B1678,2,1,1,0,0.25,0,Contagion-Driven Stress,G0302,143.0,Peru_R3,375.0,14.0,monthly,114.93,0.13751712
B1679,2,0,0,0,0.25,0,,G0104,145.0,Philippines_R3,300.0,11.0,irregular,94.43,0.08129
B1680,2,0,0,0,0.0,0,,G0137,145.0,Philippines_R3,275.0,8.0,irregular,52.22,0.05567887
B1681,2,0,0,0,0.3333333333333333,0,,G0274,311.0,Cambodia_R2,125.0,8.0,monthly,9.09,0.10848514
B1682,2,0,0,0,0.0,0,,G0240,145.0,Philippines_R2,275.0,11.0,irregular,45.75,0.06880575
B1683,2,0,0,0,0.0,0,,G0276,154.0,Colombia_R2,1025.0,21.0,monthly,298.34,0.053800207
B1684,2,0,0,0,0.16666666666666666,0,,G0213,58.0,Paraguay_R2,6175.0,6.0,irregular,1979.29,0.043543115
B1685,2,0,0,0,0.0,0,,G0332,177.0,Colombia_R0,175.0,8.0,bullet,19.43,0.04785191
B1686,2,1,1,0,0.0,0,Isolated Stress,G0055,156.0,Kenya_R0,525.0,16.0,monthly,36.8,0.03918392
B1687,2,0,0,0,0.0,0,,G0333,171.0,Kyrgyzstan_R2,1925.0,13.0,monthly,602.92,0.07743843
B1688,2,0,0,0,0.16666666666666666,0,,G0111,144.0,Philippines_R0,1000.0,8.0,irregular,166.82,0.069817655
B1689,2,2,1,1,0.25,0,Isolated Stress,G0161,145.0,Philippines_R1,200.0,14.0,irregular,42.51,0.073519364
B1690,2,0,0,0,0.0,0,,G0248,287.0,Uganda_R1,575.0,24.0,monthly,195.74,0.07603112
B1691,2,0,0,0,0.2,0,,G0013,199.0,El Salvador_R1,500.0,14.0,bullet,34.98,0.041817512
B1692,2,0,0,0,0.25,0,,G0271,9.0,Cambodia_R2,1200.0,20.0,monthly,293.39,0.080685705
B1693,2,0,0,0,0.0,0,,G0211,185.0,Jordan_R3,600.0,18.0,monthly,43.34,0.044455905
B1694,2,1,1,1,0.0,0,Isolated Stress,G0140,245.0,Pakistan_R3,350.0,14.0,monthly,56.92,0.04310444
B1695,2,0,0,0,0.16666666666666666,0,,G0294,169.0,Armenia_R1,1075.0,26.0,monthly,312.98,0.057196144
B1696,2,0,0,0,0.0,0,,G0009,145.0,Philippines_R3,250.0,8.0,irregular,45.01,0.056008063
B1697,2,0,0,0,0.0,0,,G0025,125.0,Philippines_R0,225.0,13.0,irregular,78.56,0.06387003
B1698,2,0,0,0,0.2,0,,G0312,145.0,Philippines_R0,200.0,8.0,irregular,43.54,0.06120698
B1699,2,0,0,0,0.2,0,,G0023,137.0,Ecuador_R0,1325.0,8.0,irregular,193.91,0.06727132
B1700,2,0,0,0,0.16666666666666666,0,,G0295,123.0,Philippines_R3,600.0,8.0,irregular,69.62,0.057598155
B1701,2,0,0,0,0.0,0,,G0115,126.0,Philippines_R0,275.0,12.0,monthly,42.67,0.060020298
B1702,2,0,0,0,0.0,0,,G0281,163.0,Uganda_R0,350.0,10.0,monthly,56.62,0.041006435
B1703,2,0,0,0,0.16666666666666666,0,,G0205,428.0,India_R3,750.0,13.0,monthly,52.96,0.055545386
B1704,2,0,0,0,0.3333333333333333,0,,G0284,182.0,Liberia_R1,175.0,11.0,irregular,28.15,0.053871892
B1705,2,0,0,0,0.0,0,,G0328,145.0,Philippines_R3,450.0,14.0,irregular,85.17,0.064832665
B1706,2,1,1,1,0.2,0,Isolated Stress,G0149,96.0,Nicaragua_R1,825.0,14.0,monthly,220.13,0.08144185
B1707,2,0,0,0,0.0,0,,G0289,145.0,Philippines_R0,275.0,7.0,irregular,67.93,0.08667415
B1708,2,0,0,0,0.0,1,,G0250,167.0,El Salvador_R0,400.0,14.0,irregular,105.05,0.068975605
B1709,2,0,0,0,0.25,0,,G0265,139.0,Peru_R0,550.0,14.0,monthly,28.88,0.0596797
B1710,2,0,0,0,0.0,0,,G0048,133.0,Kenya_R1,300.0,14.0,monthly,34.59,0.052740697
B1711,2,0,0,0,0.2,0,,G0195,185.0,Jordan_R3,750.0,15.0,monthly,186.38,0.07221771
B1712,2,0,0,0,0.0,1,,G0272,428.0,India_R1,150.0,14.0,monthly,29.28,0.029490285
B1713,2,0,0,0,0.2,0,,G0062,187.0,Burkina Faso_R2,1175.0,8.0,monthly,60.62,0.058306914
B1714,2,0,0,0,0.25,0,,G0305,164.0,Kenya_R0,425.0,13.0,irregular,123.82,0.100695066
B1715,2,1,1,1,0.0,0,Isolated Stress,G0294,58.0,Paraguay_R2,200.0,14.0,monthly,56.37,0.082897425
B1716,2,0,0,0,0.0,0,,G0170,105.0,Senegal_R0,5425.0,8.0,monthly,1163.8,0.10603054
B1717,2,0,0,0,0.0,0,,G0167,77.0,Lebanon_R1,500.0,15.0,monthly,34.97,0.04170642
B1718,2,0,0,0,0.0,0,,G0244,144.0,Philippines_R2,450.0,6.0,irregular,125.98,0.024747794
B1719,2,0,0,0,0.0,0,,G0050,145.0,Philippines_R1,525.0,8.0,irregular,118.18,0.057896174
B1720,2,0,0,0,0.0,0,,G0264,145.0,Philippines_R1,225.0,8.0,irregular,64.03,0.056297876
B1721,2,0,0,0,0.16666666666666666,0,,G0093,156.0,Kenya_R2,150.0,14.0,monthly,41.33,0.041603107
B1722,2,0,0,0,0.25,0,,G0301,163.0,Uganda_R3,425.0,8.0,monthly,123.63,0.09089685
B1723,2,1,1,1,0.16666666666666666,0,Independent Regional Shock,G0252,145.0,Philippines_R3,425.0,8.0,irregular,87.3,0.11579016
B1724,2,0,0,0,0.0,0,,G0335,56.0,Azerbaijan_R1,775.0,20.0,monthly,71.38,0.0460857
B1725,2,1,1,1,0.0,0,Independent Regional Shock,G0317,144.0,Philippines_R2,800.0,8.0,irregular,201.08,0.068655014
B1726,2,0,0,0,0.0,0,,G0115,188.0,Ecuador_R3,900.0,14.0,monthly,212.53,0.058730908
B1727,2,0,0,0,0.16666666666666666,0,,G0201,145.0,Philippines_R0,200.0,8.0,irregular,54.54,0.08436172
B1728,2,0,0,0,0.25,1,,G0028,411.0,Solomon Islands_R1,425.0,11.0,irregular,42.91,0.08262803
B1729,2,0,0,0,0.2,1,,G0015,204.0,Cambodia_R3,500.0,26.0,monthly,54.25,0.07570964
B1730,2,0,0,0,0.2,0,,G0180,163.0,Uganda_R0,1025.0,14.0,monthly,325.05,0.06662127
B1731,2,0,0,0,0.0,0,,G0001,145.0,Philippines_R1,425.0,14.0,irregular,116.87,0.14958955
B1732,2,1,1,0,0.5,0,Isolated Stress,G0161,100.0,Tajikistan_R2,775.0,14.0,monthly,249.91,0.061209057
B1733,2,0,0,0,0.0,0,,G0280,87.0,Tanzania_R3,650.0,9.0,irregular,180.45,0.0780174
B1734,2,0,0,0,0.16666666666666666,0,,G0166,199.0,El Salvador_R2,1000.0,14.0,bullet,229.15,0.05854252
B1735,2,0,0,0,0.0,0,,G0228,164.0,Kenya_R2,500.0,13.0,irregular,123.12,0.053947
B1736,2,0,0,0,0.0,0,,G0057,63.0,Tajikistan_R2,200.0,11.0,monthly,63.35,0.07740301
B1737,2,0,0,0,0.0,0,,G0063,63.0,Tajikistan_R0,250.0,14.0,monthly,55.91,0.053367145
B1738,2,0,0,0,0.16666666666666666,0,,G0084,190.0,Ecuador_R2,1125.0,18.0,monthly,269.68,0.050816715
B1739,2,0,0,0,0.16666666666666666,0,,G0068,306.0,Panama_R3,6000.0,41.0,irregular,581.66,0.053186566
B1740,2,0,0,0,0.0,0,,G0190,288.0,Nigeria_R2,125.0,14.0,bullet,24.02,0.06999775
B1741,2,0,0,0,0.0,1,,G0009,161.0,Rwanda_R0,3300.0,6.0,irregular,874.23,0.06909303
B1742,2,0,0,0,0.2,0,,G0260,48.0,Bolivia_R0,450.0,5.0,monthly,59.08,0.035883747
B1743,2,0,0,0,0.0,0,,G0088,204.0,Cambodia_R2,375.0,13.0,monthly,41.5,0.04907573
B1744,2,0,0,0,0.0,0,,G0236,156.0,Kenya_R2,550.0,13.0,monthly,79.28,0.053829145
B1745,2,0,0,0,0.0,0,,G0061,177.0,Colombia_R0,725.0,26.0,bullet,88.78,0.044472437
B1746,2,0,0,0,0.0,0,,G0239,406.0,Indonesia_R0,300.0,37.0,irregular,34.34,0.034108404
B1747,2,0,0,0,0.0,0,,G0145,296.0,Togo_R3,50.0,6.0,irregular,8.87,0.036653366
B1748,2,0,0,0,0.25,1,,G0317,81.0,El Salvador_R0,1100.0,14.0,monthly,354.59,0.069034725
B1749,2,1,1,0,0.0,0,Isolated Stress,G0211,126.0,Philippines_R0,300.0,13.0,monthly,60.64,0.06274552
B1750,2,0,0,0,0.0,0,,G0318,145.0,Philippines_R1,350.0,14.0,irregular,37.23,0.06422626
B1751,2,0,0,0,0.25,0,,G0309,145.0,Philippines_R2,50.0,7.0,irregular,3.65,0.059722893
B1752,2,0,0,0,0.0,0,,G0236,145.0,Philippines_R1,250.0,13.0,irregular,64.71,0.057402276
B1753,2,0,0,0,0.0,0,,G0289,100.0,Tajikistan_R0,650.0,15.0,monthly,107.15,0.049166758
B1754,2,0,0,0,0.0,0,,G0058,58.0,Paraguay_R1,2375.0,7.0,monthly,704.3,0.12626097
B1755,2,0,0,0,0.0,0,,G0128,145.0,Philippines_R0,1025.0,13.0,irregular,254.05,0.05904027
B1756,2,0,0,0,0.25,0,,G0064,119.0,Peru_R2,1100.0,6.0,irregular,317.76,0.06253154
B1757,2,0,0,0,0.0,0,,G0303,145.0,Philippines_R2,275.0,8.0,irregular,36.19,0.061805367
B1758,2,0,0,1,0.0,1,,G0290,167.0,El Salvador_R0,300.0,11.0,monthly,77.31,0.088384055
B1759,2,1,1,0,0.0,1,Independent Regional Shock,G0206,161.0,Rwanda_R0,5350.0,8.0,irregular,691.32,0.18846919
B1760,2,0,0,0,0.0,1,,G0159,9.0,Cambodia_R3,1500.0,17.0,monthly,497.58,0.06264237
B1761,2,0,0,0,0.16666666666666666,0,,G0070,288.0,Nigeria_R2,75.0,15.0,bullet,18.07,0.15948944
B1762,2,0,0,0,0.0,1,,G0308,161.0,Rwanda_R0,1975.0,7.0,bullet,291.02,0.07814984
B1763,2,0,0,0,0.0,0,,G0183,98.0,Nicaragua_R2,400.0,15.0,monthly,52.34,0.06789837
B1764,2,1,1,0,0.0,0,Isolated Stress,G0127,222.0,Uganda_R2,575.0,14.0,monthly,61.68,0.058534
B1765,2,1,1,1,0.2,0,Isolated Stress,G0168,130.0,Mexico_R0,4050.0,8.0,monthly,1046.49,0.25414634
B1766,2,1,1,0,0.0,0,Isolated Stress,G0035,144.0,Philippines_R0,225.0,7.0,irregular,26.01,0.049466472
B1767,2,0,0,0,0.25,1,,G0028,247.0,Pakistan_R0,400.0,14.0,monthly,91.44,0.05767908
B1768,2,0,0,0,0.0,0,,G0277,100.0,Tajikistan_R0,775.0,14.0,monthly,100.28,0.04971087
B1769,2,0,0,0,0.0,0,,G0077,442.0,Haiti_R0,1575.0,9.0,monthly,391.53,0.08697988
B1770,2,1,1,1,0.0,0,Independent Regional Shock,G0270,145.0,Philippines_R3,300.0,8.0,irregular,88.34,0.06483652
B1771,2,0,0,0,0.0,0,,G0092,305.0,Zimbabwe_R1,1000.0,14.0,monthly,283.41,0.056889743
B1772,2,0,0,0,0.25,0,,G0316,321.0,Iraq_R0,2400.0,14.0,monthly,667.81,0.05989526
B1773,2,1,1,0,0.16666666666666666,0,Isolated Stress,G0295,145.0,Philippines_R1,400.0,7.0,irregular,42.53,0.087567374
B1774,2,0,0,0,0.0,0,,G0214,198.0,Turkey_R0,275.0,8.0,irregular,21.04,0.0795446
B1775,2,0,0,0,0.2,0,,G0184,154.0,Colombia_R2,525.0,15.0,monthly,136.33,0.05189585
B1776,2,0,0,0,0.0,0,,G0275,145.0,Philippines_R0,175.0,8.0,irregular,28.09,0.032709982
B1777,2,1,1,1,0.0,0,Isolated Stress,G0225,499.0,Cambodia_R2,1200.0,20.0,monthly,215.64,0.1053611
B1778,2,1,1,1,0.25,0,Independent Regional Shock,G0257,145.0,Philippines_R2,425.0,7.0,irregular,25.22,0.2877539
B1779,2,0,0,0,0.2,0,,G0282,204.0,Cambodia_R2,350.0,10.0,monthly,44.76,0.04706081
B1780,2,0,0,0,0.25,0,,G0143,133.0,Kenya_R1,250.0,12.0,monthly,15.03,0.08895267
B1781,2,0,0,0,0.0,0,,G0218,119.0,Peru_R2,100.0,6.0,irregular,31.38,0.03167105
B1782,2,1,1,1,0.0,0,Independent Regional Shock,G0066,145.0,Philippines_R3,500.0,8.0,irregular,61.51,0.06245061
B1783,2,0,0,0,0.0,0,,G0145,145.0,Philippines_R0,250.0,14.0,irregular,54.3,0.0590819
B1784,2,0,0,0,0.8,0,,G0039,164.0,Kenya_R2,200.0,13.0,irregular,12.34,0.03873331
B1785,2,0,0,0,0.6,0,,G0099,136.0,Philippines_R0,125.0,8.0,irregular,31.26,0.031992953
B1786,2,0,0,0,0.0,1,,G0170,161.0,Rwanda_R0,7975.0,8.0,monthly,1171.59,0.14462218
B1787,2,1,1,1,0.0,0,Independent Regional Shock,G0247,145.0,Philippines_R3,125.0,8.0,irregular,39.92,0.20506647
B1788,2,0,0,0,0.16666666666666666,0,,G0071,105.0,Senegal_R0,3525.0,8.0,monthly,1115.43,0.2075401
B1789,2,1,1,0,0.25,0,Isolated Stress,G0019,58.0,Paraguay_R3,3875.0,6.0,irregular,571.9,0.17978747
B1790,2,0,0,0,0.0,0,,G0253,137.0,Ecuador_R3,5475.0,8.0,irregular,1753.58,0.014411897
B1791,2,1,1,1,0.2,1,Contagion-Driven Stress,G0194,258.0,Kenya_R3,275.0,14.0,monthly,95.93,0.070828184
B1792,2,0,0,0,0.16666666666666666,0,,G0307,231.0,Ghana_R0,1625.0,7.0,irregular,483.64,0.08303453
B1793,2,0,0,0,0.0,0,,G0139,119.0,Peru_R1,2050.0,8.0,monthly,622.1,0.07117895
B1794,2,0,0,0,0.3333333333333333,0,,G0060,359.0,Madagascar_R3,525.0,11.0,monthly,65.47,0.050561864
B1795,2,0,0,0,0.0,0,,G0320,171.0,Kyrgyzstan_R0,1475.0,14.0,monthly,328.94,0.079282135
B1796,2,0,0,0,0.16666666666666666,0,,G0311,146.0,Armenia_R3,1300.0,26.0,monthly,91.23,0.027691914
B1797,2,0,0,0,0.0,0,,G0138,205.0,Yemen_R0,1325.0,12.0,monthly,103.98,0.028873013
B1798,2,0,0,0,0.0,0,,G0014,449.0,Ghana_R3,50.0,10.0,irregular,17.48,0.060855553
B1799,2,0,0,0,0.0,0,,G0164,138.0,Kenya_R1,200.0,14.0,monthly,29.6,0.036462024
B1800,2,0,0,0,0.0,0,,G0072,58.0,Paraguay_R0,4600.0,27.0,monthly,1262.49,0.06608985
B1801,2,0,0,0,0.0,0,,G0153,199.0,El Salvador_R2,450.0,14.0,bullet,131.4,0.049787648
B1802,2,0,0,1,0.16666666666666666,0,,G0147,133.0,Kenya_R0,300.0,14.0,monthly,92.22,0.06414305
B1803,2,0,0,0,0.0,0,,G0063,148.0,Sierra Leone_R2,1275.0,10.0,monthly,445.34,0.06744695
