loan_id,loan_amount,sector,country,region,term_months,repayment_interval,partner_id,borrower_id,region_id,group_id,current_savings,baseline_hazard
1007815,3950.0,Retail,Mexico,"Tierra Blanca, Ver",6.0,irregular,130.0,B0682,Mexico_R2,G0137,1348.77,0.06106666666666667
1046337,900.0,Food,Uganda,Hoima,10.0,monthly,163.0,B0683,Uganda_R3,G0308,134.46,0.04288
793379,1000.0,Clothing,Guatemala,Suchitepéquez,14.0,monthly,246.0,B0684,Guatemala_R2,G0257,194.61,0.04228571428571429
1269029,1075.0,Agriculture,Kenya,Webuye,9.0,bullet,202.0,B0685,Kenya_R0,G0261,116.99,0.04382222222222222
798189,600.0,Food,El Salvador,,14.0,monthly,81.0,B0686,El Salvador_R0,G0327,139.94,0.04137142857142857
662947,250.0,Food,Liberia,West Point,11.0,irregular,182.0,B0687,Liberia_R1,G0272,33.55,0.04072727272727272
910432,550.0,Agriculture,Honduras,"La Flecha, Santa Barbara",11.0,bullet,201.0,B0688,Honduras_R3,G0202,61.65,0.0416
1168339,1175.0,Agriculture,Peru,La Mushca-Huarango,13.0,bullet,484.0,B0689,Peru_R2,G0236,240.84,0.04289230769230769
823917,75.0,Agriculture,Kenya,Tala;Kangundo,14.0,monthly,133.0,B0690,Kenya_R1,G0236,3.87,0.04017142857142857
1123323,425.0,Food,Philippines,"Brookes Point, Palawan",8.0,irregular,145.0,B0691,Philippines_R1,G0175,22.23,0.0417
690070,100.0,Food,Philippines,"Guindulman, Bohol",8.0,irregular,125.0,B0692,Philippines_R3,G0068,11.57,0.040400000000000005
889269,450.0,Food,Philippines,"Brgy. Villa Coloma, Quezon,Nueva Vizcaya",7.0,irregular,123.0,B0693,Philippines_R1,G0033,27.46,0.04205714285714286
845256,1500.0,Agriculture,El Salvador,Ciudad Barrios,14.0,bullet,199.0,B0694,El Salvador_R3,G0084,123.61,0.04342857142857143
1057646,650.0,Agriculture,Philippines,"Mabinay, Negros Oriental",11.0,irregular,145.0,B0695,Philippines_R3,G0143,98.58,0.04189090909090909
1005577,275.0,Retail,Indonesia,Depok,14.0,bullet,219.0,B0696,Indonesia_R1,G0243,79.96,0.04062857142857143
1270010,1500.0,Education,Lebanon,Jadra,17.0,monthly,77.0,B0697,Lebanon_R1,G0208,332.42,0.042823529411764705
1039121,175.0,Food,Indonesia,,14.0,irregular,129.0,B0698,Indonesia_R0,G0291,35.67,0.040400000000000005
851365,2625.0,Clothing,Guatemala,"Santo Tomas Milpas Altas,Sacatepéquez",14.0,monthly,97.0,B0699,Guatemala_R0,G0328,362.37,0.046
707277,250.0,Food,Philippines,"Tangub City, Misamis Occidental",8.0,monthly,136.0,B0700,Philippines_R3,G0124,82.38,0.041
912708,125.0,Retail,Kenya,Murang'a,14.0,monthly,138.0,B0701,Kenya_R1,G0036,21.14,0.040285714285714286
954152,450.0,Retail,Pakistan,Lahore,12.0,irregular,247.0,B0702,Pakistan_R0,G0319,34.26,0.0412
1249960,300.0,Transportation,Philippines,"Puerto Princesa South, Palawan",8.0,irregular,145.0,B0703,Philippines_R0,G0245,70.54,0.0412
1298296,175.0,Retail,Philippines,"Catbalogan, Samar",8.0,irregular,145.0,B0704,Philippines_R1,G0117,14.73,0.0407
782819,400.0,Food,Mali,Siguila,8.0,monthly,78.0,B0705,Mali_R3,G0114,61.43,0.0416
762067,450.0,Housing,El Salvador,,14.0,monthly,81.0,B0706,El Salvador_R0,G0075,91.0,0.04102857142857143
745395,700.0,Agriculture,Kenya,Muranga,14.0,irregular,386.0,B0707,Kenya_R2,G0090,218.59,0.0416
882270,975.0,Retail,Peru,Cusco,6.0,irregular,119.0,B0708,Peru_R2,G0205,193.11,0.045200000000000004
953953,225.0,Food,Philippines,"Trinidad, Bohol",12.0,irregular,125.0,B0709,Philippines_R0,G0296,58.65,0.0406
1139986,1050.0,Agriculture,Colombia,La Ceja,21.0,bullet,177.0,B0710,Colombia_R3,G0099,365.24,0.0416
1040439,2450.0,Food,Haiti,Port-au-Prince,13.0,irregular,380.0,B0711,Haiti_R3,G0139,219.14,0.046030769230769236
1299080,625.0,Transportation,Philippines,"Lintugop, Aurora Zamboanga Del Sur",26.0,monthly,136.0,B0712,Philippines_R3,G0032,82.76,0.040769230769230766
808391,125.0,Food,Philippines,"San Carlos, Negros Occidental",8.0,irregular,145.0,B0713,Philippines_R2,G0217,21.05,0.0405
874260,375.0,Food,Philippines,"Dumaguete, Negros Oriental",14.0,irregular,145.0,B0714,Philippines_R2,G0169,66.21,0.040857142857142856
1043110,275.0,Agriculture,Philippines,"Pagadian Lantian, Labangan, Zamboanga del Sur",7.0,irregular,126.0,B0715,Philippines_R1,G0081,47.66,0.04125714285714285
882609,225.0,Agriculture,Nigeria,Kaduna,14.0,bullet,288.0,B0716,Nigeria_R2,G0198,72.51,0.04051428571428571
1095944,175.0,Agriculture,Philippines,Sogod Leyte,11.0,irregular,145.0,B0717,Philippines_R3,G0226,46.24,0.04050909090909091
947398,650.0,Retail,Philippines,"Bien Unido, Bohol",12.0,irregular,125.0,B0718,Philippines_R0,G0182,151.04,0.04173333333333333
746907,2875.0,Food,Mali,Beleda,7.0,monthly,78.0,B0719,Mali_R2,G0316,410.58,0.053142857142857144
785712,475.0,Personal Use,Lao People's Democratic Republic,"Thakhek district, Khammoune Province",10.0,bullet,393.0,B0720,Lao People's Democratic Republic_R2,G0034,141.14,0.04152
922921,1800.0,Agriculture,Vietnam,Thanh Hoá,14.0,monthly,121.0,B0721,Vietnam_R2,G0088,605.73,0.04411428571428572
689913,3000.0,Agriculture,Armenia,Sisian,26.0,monthly,169.0,B0722,Armenia_R3,G0122,889.08,0.0436923076923077
656836,250.0,Housing,El Salvador,,14.0,monthly,81.0,B0723,El Salvador_R0,G0167,12.62,0.04057142857142857
1296743,1775.0,Agriculture,Costa Rica,"El Valle, Limoncito, Coto Brus",62.0,irregular,150.0,B0724,Costa Rica_R1,G0155,427.63,0.04091612903225807
892268,650.0,Services,Peru,Cusco,6.0,irregular,119.0,B0725,Peru_R2,G0308,42.47,0.04346666666666667
933525,800.0,Food,El Salvador,Gotera,20.0,monthly,199.0,B0726,El Salvador_R0,G0255,101.83,0.04128
1031474,425.0,Food,Philippines,"Cordova, Cebu",13.0,irregular,145.0,B0727,Philippines_R1,G0092,28.84,0.04104615384615384
1253665,400.0,Manufacturing,Pakistan,Gujranwala,14.0,monthly,455.0,B0728,Pakistan_R3,G0232,92.46,0.040914285714285716
1237569,675.0,Food,Philippines,"Nangalisan, Solana, Cagayan",8.0,irregular,123.0,B0729,Philippines_R2,G0319,172.78,0.0427
788735,225.0,Agriculture,Kenya,Litein,16.0,monthly,156.0,B0730,Kenya_R3,G0067,18.98,0.04045
1133468,275.0,Retail,Philippines,"Dasmarinas, Cavite",7.0,irregular,144.0,B0731,Philippines_R0,G0207,45.42,0.04125714285714285
958962,300.0,Agriculture,Philippines,"Calatrava, Negros Occidental",7.0,irregular,145.0,B0732,Philippines_R3,G0222,56.06,0.04137142857142857
1234311,225.0,Food,Philippines,"Taytay, Palawan",8.0,irregular,145.0,B0733,Philippines_R3,G0088,36.16,0.040900000000000006
1006740,650.0,Retail,Philippines,"Minglanilla, Cebu",8.0,irregular,145.0,B0734,Philippines_R0,G0226,56.1,0.0426
1043525,450.0,Food,Honduras,"La Lopez, Cortes",14.0,monthly,201.0,B0735,Honduras_R3,G0209,79.06,0.04102857142857143
747357,350.0,Retail,Philippines,"Silang, Cavite",6.0,irregular,144.0,B0736,Philippines_R0,G0070,96.37,0.04186666666666666
1106149,1975.0,Food,Uganda,Hoima,8.0,monthly,163.0,B0737,Uganda_R3,G0193,140.82,0.0479
902067,500.0,Food,El Salvador,,14.0,monthly,81.0,B0738,El Salvador_R0,G0231,37.03,0.04114285714285715
934443,100.0,Personal Use,Cambodia,Battambang,8.0,monthly,311.0,B0739,Cambodia_R1,G0207,15.64,0.040400000000000005
846546,700.0,Food,Uganda,Masindi,10.0,monthly,163.0,B0740,Uganda_R1,G0247,232.76,0.04224
734743,1925.0,Retail,Azerbaijan,Sabirabad,19.0,monthly,56.0,B0741,Azerbaijan_R0,G0078,482.35,0.043242105263157894
890031,275.0,Food,Kenya,Kisii,13.0,monthly,133.0,B0742,Kenya_R1,G0304,69.74,0.04067692307692308
1259132,275.0,Education,Uganda,Kampala,10.0,irregular,329.0,B0743,Uganda_R2,G0041,43.61,0.04088
1296173,500.0,Food,Kenya,Bungoma,20.0,monthly,156.0,B0744,Kenya_R2,G0022,114.05,0.0408
1217790,900.0,Education,Vietnam,Thanh Hoá,17.0,monthly,121.0,B0745,Vietnam_R2,G0112,47.74,0.041694117647058826
830799,550.0,Services,Ecuador,Atuntaqui,8.0,irregular,190.0,B0746,Ecuador_R2,G0002,132.46,0.0422
924906,1000.0,Manufacturing,Pakistan,Lahore,14.0,monthly,247.0,B0747,Pakistan_R0,G0330,323.99,0.04228571428571429
655713,450.0,Transportation,Pakistan,Sadiqabad,14.0,monthly,245.0,B0748,Pakistan_R2,G0302,105.2,0.04102857142857143
885223,275.0,Agriculture,Philippines,"Kalibo, Aklan",8.0,irregular,145.0,B0749,Philippines_R0,G0271,85.83,0.0411
906915,2450.0,Food,Paraguay,Mariano R. Alonso,6.0,irregular,58.0,B0750,Paraguay_R1,G0222,654.62,0.053066666666666665
999170,4775.0,Clothing,Bolivia,La Paz  / El Alto,9.0,monthly,59.0,B0751,Bolivia_R0,G0286,411.45,0.05697777777777778
814135,125.0,Food,Colombia,Sincelejo,12.0,bullet,177.0,B0752,Colombia_R3,G0083,40.09,0.04033333333333333
1281748,400.0,Transportation,Pakistan,Mansehra,14.0,monthly,245.0,B0753,Pakistan_R0,G0234,27.97,0.040914285714285716
1245689,525.0,Retail,Philippines,"Taytay, Palawan",8.0,irregular,145.0,B0754,Philippines_R3,G0141,110.35,0.0421
734529,1025.0,Clothing,Tajikistan,Isfara,14.0,monthly,215.0,B0755,Tajikistan_R2,G0012,94.96,0.04234285714285714
703338,2400.0,Clothing,Tanzania,Dar es Salaam,11.0,irregular,87.0,B0756,Tanzania_R3,G0094,128.43,0.04698181818181818
900288,175.0,Clothing,Uganda,Kampala,7.0,irregular,112.0,B0757,Uganda_R2,G0056,30.91,0.0408
890193,675.0,Housing,Uganda,Kasese,12.0,monthly,163.0,B0758,Uganda_R1,G0258,93.5,0.041800000000000004
970035,1000.0,Agriculture,Cambodia,Takeo province,20.0,monthly,9.0,B0759,Cambodia_R3,G0019,195.8,0.0416
792380,125.0,Agriculture,Tajikistan,Gonchi,14.0,monthly,100.0,B0760,Tajikistan_R0,G0232,27.89,0.040285714285714286
713652,625.0,Food,Pakistan,Sahiwal,14.0,monthly,245.0,B0761,Pakistan_R1,G0239,39.45,0.041428571428571426
687835,225.0,Food,Philippines,"Roxas City, Capiz",8.0,irregular,145.0,B0762,Philippines_R0,G0195,19.55,0.040900000000000006
864820,150.0,Agriculture,Philippines,"Ronda, Cebu",7.0,irregular,125.0,B0763,Philippines_R2,G0315,32.64,0.04068571428571428
1050137,175.0,Retail,Indonesia,,14.0,irregular,129.0,B0764,Indonesia_R0,G0065,26.77,0.040400000000000005
752581,1025.0,Agriculture,Tajikistan,Kumsangir,14.0,monthly,100.0,B0765,Tajikistan_R1,G0083,275.47,0.04234285714285714
676837,575.0,Agriculture,Philippines,"Pinopoc,  Alcala, Cagayan",7.0,bullet,123.0,B0766,Philippines_R0,G0306,141.27,0.04262857142857143
1225664,125.0,Personal Use,Cambodia,Oddar Meanchey,8.0,monthly,311.0,B0767,Cambodia_R1,G0104,37.96,0.0405
929388,5000.0,Health,Bolivia,Chimba,63.0,monthly,140.0,B0768,Bolivia_R3,G0238,1288.74,0.042539682539682544
1196248,300.0,Transportation,Kenya,Machakos,14.0,monthly,133.0,B0769,Kenya_R3,G0332,53.69,0.04068571428571428
685516,700.0,Agriculture,El Salvador,La Unión,14.0,bullet,199.0,B0770,El Salvador_R2,G0200,176.32,0.0416
1168872,1075.0,Agriculture,Myanmar (Burma),Myingyan,10.0,bullet,416.0,B0771,Myanmar (Burma)_R0,G0018,142.56,0.04344
1247656,75.0,Personal Use,Kenya,Bomet,8.0,monthly,156.0,B0772,Kenya_R2,G0126,10.64,0.0403
863408,800.0,Clothing,Yemen,hodeidah,15.0,monthly,205.0,B0773,Yemen_R3,G0251,229.36,0.04170666666666667
1305592,300.0,Agriculture,Kenya,nyeri,14.0,irregular,386.0,B0774,Kenya_R2,G0116,55.18,0.04068571428571428
1295169,7175.0,Clothing,Bolivia,La Paz  / El Alto,10.0,monthly,59.0,B0775,Bolivia_R0,G0322,2077.26,0.06296
731405,1100.0,Agriculture,Ecuador,Cuenca,8.0,irregular,137.0,B0776,Ecuador_R3,G0324,326.4,0.0444
1197677,625.0,Agriculture,Pakistan,Rahim Yar Khan,14.0,monthly,245.0,B0777,Pakistan_R1,G0088,192.04,0.041428571428571426
856506,475.0,Retail,Philippines,"Ilog, Negros Occidental",7.0,irregular,145.0,B0778,Philippines_R3,G0156,154.37,0.04217142857142857
725525,275.0,Retail,Philippines,"La Carlota, Negros Occidental",7.0,irregular,145.0,B0779,Philippines_R1,G0310,49.31,0.04125714285714285
1248053,300.0,Transportation,Pakistan,Oghi,14.0,monthly,245.0,B0780,Pakistan_R0,G0051,43.7,0.04068571428571428
1001260,2500.0,Services,Bolivia,La Paz  / El Alto,10.0,monthly,59.0,B0781,Bolivia_R0,G0120,561.65,0.048
1072570,450.0,Retail,Philippines,"Batasan, Quezon City",6.0,irregular,144.0,B0782,Philippines_R3,G0030,72.61,0.0424
940609,1800.0,Education,Vietnam,Mai Sơn - Sơn La,14.0,irregular,363.0,B0783,Vietnam_R0,G0209,414.58,0.04411428571428572
1113130,225.0,Retail,Philippines,"Hinobaan, Negros Occidental",7.0,irregular,145.0,B0784,Philippines_R1,G0260,58.88,0.04102857142857143
1103528,925.0,Food,Peru,Cusco,8.0,monthly,119.0,B0785,Peru_R2,G0031,237.28,0.0437
767567,750.0,Agriculture,Kenya,Litein,18.0,monthly,156.0,B0786,Kenya_R3,G0167,121.77,0.04133333333333333
673337,450.0,Retail,Philippines,"Hinobaan, Negros Occidental",13.0,irregular,145.0,B0787,Philippines_R1,G0012,45.03,0.0411076923076923
1015117,575.0,Education,Pakistan,Faisalabad,14.0,monthly,245.0,B0788,Pakistan_R1,G0061,103.02,0.04131428571428572
848036,475.0,Food,Philippines,"Carles, Iloilo",15.0,irregular,125.0,B0789,Philippines_R3,G0244,44.07,0.04101333333333333
1051217,425.0,Food,Philippines,"Kabankalan, Negros Occidental",8.0,irregular,145.0,B0790,Philippines_R3,G0247,134.74,0.0417
1030524,500.0,Food,Kenya,Kisauni,13.0,irregular,164.0,B0791,Kenya_R0,G0315,76.88,0.04123076923076923
1251166,575.0,Agriculture,Kenya,Webuye,9.0,bullet,202.0,B0792,Kenya_R0,G0005,55.39,0.04204444444444444
846855,3875.0,Clothing,United States,"Pine Bluff, Arkansas",26.0,monthly,173.0,B0793,United States_R2,G0185,223.33,0.04476923076923077
1057035,1675.0,Agriculture,Tajikistan,Qurgan-Tube,6.0,irregular,63.0,B0794,Tajikistan_R1,G0306,408.28,0.048933333333333336
746906,350.0,Services,Philippines,"Baybay, Leyte",13.0,irregular,125.0,B0795,Philippines_R2,G0299,84.37,0.04086153846153846
668021,5050.0,Agriculture,Kenya,Kakamega North,11.0,bullet,202.0,B0796,Kenya_R0,G0191,768.52,0.054690909090909096
957137,500.0,Food,Pakistan,Lahore,11.0,irregular,247.0,B0797,Pakistan_R0,G0269,35.76,0.04145454545454545
733856,275.0,Arts,Philippines,"Compostela, Cebu",8.0,irregular,145.0,B0798,Philippines_R2,G0135,47.54,0.0411
1202783,225.0,Services,India,CS Azad nagar,14.0,monthly,428.0,B0799,India_R0,G0151,32.26,0.04051428571428571
1035679,900.0,Agriculture,Kenya,Webuye,11.0,bullet,202.0,B0800,Kenya_R0,G0273,227.82,0.04261818181818182
1237033,150.0,Services,India,Alirajpur,14.0,monthly,428.0,B0801,India_R2,G0246,34.76,0.04034285714285714
1313931,225.0,Agriculture,Philippines,"Roxas City, Capiz",7.0,irregular,145.0,B0802,Philippines_R0,G0022,35.86,0.04102857142857143
1297304,425.0,Food,Uganda,Hoima,13.0,monthly,163.0,B0803,Uganda_R3,G0183,49.03,0.04104615384615384
757460,700.0,Food,Nicaragua,Masaya,7.0,irregular,120.0,B0804,Nicaragua_R3,G0308,242.49,0.0432
1067660,325.0,Retail,Philippines,"Cauayan, Negros Occidental",8.0,irregular,145.0,B0805,Philippines_R1,G0331,60.52,0.0413
1009790,700.0,Food,Lebanon,Metn,15.0,monthly,404.0,B0806,Lebanon_R3,G0103,179.54,0.04149333333333333
797195,275.0,Agriculture,Philippines,"Dulag, Leyte",15.0,irregular,125.0,B0807,Philippines_R0,G0031,25.35,0.04058666666666667
1245437,825.0,Agriculture,Myanmar (Burma),Pakokku,13.0,bullet,416.0,B0808,Myanmar (Burma)_R2,G0042,161.43,0.04203076923076923
962932,4075.0,Food,Peru,La Convencion / Santa Ana,8.0,monthly,119.0,B0809,Peru_R2,G0095,237.41,0.0563
844943,275.0,Food,Philippines,"Kalibo, Aklan",11.0,irregular,145.0,B0810,Philippines_R0,G0140,55.45,0.0408
1225087,350.0,Arts,Pakistan,Gujranwala,14.0,monthly,455.0,B0811,Pakistan_R3,G0177,118.72,0.0408
1122698,475.0,Retail,Philippines,"Ozamiz City,Misamis occidental",8.0,irregular,136.0,B0812,Philippines_R1,G0137,78.5,0.0419
747534,2275.0,Agriculture,Ghana,NYONG GUMAH,8.0,irregular,346.0,B0813,Ghana_R3,G0123,140.36,0.049100000000000005
1064149,675.0,Agriculture,Indonesia,,14.0,irregular,129.0,B0814,Indonesia_R0,G0212,40.02,0.041542857142857145
862773,1125.0,Agriculture,Mali,DIDIENI,6.0,bullet,438.0,B0815,Mali_R3,G0318,187.2,0.046
1222095,300.0,Arts,Pakistan,Gujranwala,14.0,monthly,455.0,B0816,Pakistan_R3,G0159,29.4,0.04068571428571428
661499,250.0,Services,Kenya,Naivasha,8.0,monthly,133.0,B0817,Kenya_R0,G0079,14.25,0.041
723988,1000.0,Agriculture,Mali,Missirikoro,10.0,bullet,78.0,B0818,Mali_R0,G0133,276.86,0.0432
1145960,125.0,Personal Use,Cambodia,Siem Reap,8.0,monthly,311.0,B0819,Cambodia_R2,G0068,23.44,0.0405
1323246,975.0,Education,Pakistan,Liaqat Pur,20.0,monthly,245.0,B0820,Pakistan_R1,G0149,133.35,0.04156
1053175,1975.0,Housing,Nicaragua,Matagalpa,32.0,monthly,176.0,B0821,Nicaragua_R2,G0274,632.05,0.041975
982732,550.0,Retail,Philippines,"Baybay, Leyte",12.0,irregular,125.0,B0822,Philippines_R2,G0250,46.66,0.041466666666666666
709803,300.0,Agriculture,Kenya,Nyandarua South,14.0,monthly,133.0,B0823,Kenya_R1,G0213,101.03,0.04068571428571428
1153663,100.0,Personal Use,Cambodia,Kampong Speu,8.0,monthly,311.0,B0824,Cambodia_R2,G0007,14.42,0.040400000000000005
1063759,250.0,Housing,Philippines,"Hinigaran, Negros Occidental",13.0,irregular,145.0,B0825,Philippines_R1,G0233,79.13,0.040615384615384616
1096506,500.0,Services,Pakistan,Rawalpindi,14.0,monthly,247.0,B0826,Pakistan_R1,G0202,115.44,0.04114285714285715
740463,325.0,Agriculture,Philippines,"Bais, Negros Oriental",10.0,irregular,145.0,B0827,Philippines_R0,G0257,96.85,0.04104
834014,225.0,Services,Kenya,Likoni,14.0,irregular,164.0,B0828,Kenya_R0,G0215,77.67,0.04051428571428571
850555,1025.0,Retail,Bolivia,El Alto,14.0,monthly,110.0,B0829,Bolivia_R3,G0041,139.93,0.04234285714285714
1226368,200.0,Agriculture,El Salvador,Osicala,14.0,bullet,199.0,B0830,El Salvador_R0,G0248,67.67,0.04045714285714286
938667,600.0,Agriculture,Philippines,"Dumaguete, Negros Oriental",14.0,irregular,145.0,B0831,Philippines_R2,G0326,100.11,0.04137142857142857
1164679,1275.0,Personal Use,Nicaragua,,26.0,irregular,279.0,B0832,Nicaragua_R0,G0058,211.21,0.041569230769230775
932669,525.0,Services,Guatemala,Villa Nueva,6.0,irregular,97.0,B0833,Guatemala_R1,G0255,79.86,0.042800000000000005
1015581,6075.0,Services,Guatemala,San Cristobal Totonicapan ,12.0,monthly,55.0,B0834,Guatemala_R0,G0027,1290.47,0.0562
859860,950.0,Housing,Yemen,Taiz,12.0,monthly,205.0,B0835,Yemen_R0,G0288,91.43,0.04253333333333334
1093053,500.0,Agriculture,Zimbabwe,Gokwe South,14.0,monthly,305.0,B0836,Zimbabwe_R3,G0100,108.06,0.04114285714285715
906693,275.0,Agriculture,Philippines,"Bindoy, Negros Oriental",13.0,irregular,145.0,B0837,Philippines_R1,G0253,58.44,0.04067692307692308
1259129,500.0,Agriculture,Kenya,Matete,9.0,bullet,202.0,B0838,Kenya_R2,G0136,139.29,0.041777777777777775
1206673,1000.0,Agriculture,Cambodia,Kampong Cham Province,20.0,monthly,9.0,B0839,Cambodia_R3,G0156,300.09,0.0416
1139827,1175.0,Services,Bolivia,La Paz,20.0,monthly,48.0,B0840,Bolivia_R0,G0325,214.01,0.04188
1288345,300.0,Services,Pakistan,Lahore,11.0,irregular,247.0,B0841,Pakistan_R0,G0144,42.21,0.04087272727272727
816715,200.0,Retail,Nicaragua,Waspam,9.0,monthly,328.0,B0842,Nicaragua_R0,G0173,25.56,0.040711111111111115
1163846,700.0,Retail,Togo,Agoe,10.0,irregular,296.0,B0843,Togo_R3,G0142,75.87,0.04224
722179,500.0,Agriculture,Philippines,"Santander, Cebu",8.0,irregular,145.0,B0844,Philippines_R1,G0164,33.65,0.041999999999999996
722271,275.0,Food,Peru,Ica,8.0,monthly,139.0,B0845,Peru_R0,G0089,42.0,0.0411
1235487,2175.0,Food,Paraguay,San Ignacio,6.0,irregular,58.0,B0846,Paraguay_R3,G0170,285.09,0.05160000000000001
750337,250.0,Agriculture,India,Dhupguri,43.0,bullet,334.0,B0847,India_R3,G0189,84.98,0.04018604651162791
1013385,550.0,Services,Kosovo,,22.0,monthly,240.0,B0848,Kosovo_R0,G0234,119.52,0.0408
973102,1150.0,Retail,Haiti,Delmas,8.0,monthly,442.0,B0849,Haiti_R0,G0087,177.31,0.0446
1281173,900.0,Education,Nicaragua,Chinandega,26.0,monthly,176.0,B0850,Nicaragua_R2,G0226,201.73,0.0411076923076923
954593,950.0,Retail,El Salvador,La Unión,20.0,monthly,199.0,B0851,El Salvador_R2,G0237,87.17,0.04152
1209490,975.0,Arts,Pakistan,Lahore,11.0,irregular,247.0,B0852,Pakistan_R0,G0202,178.63,0.04283636363636364
1242862,1300.0,Agriculture,Samoa,Levi Saleimoa,14.0,irregular,15.0,B0853,Samoa_R2,G0260,309.23,0.04297142857142858
1130801,1075.0,Education,Uganda,Kampala,22.0,irregular,329.0,B0854,Uganda_R2,G0290,211.42,0.041563636363636365
1302812,300.0,Agriculture,Philippines,"Siaton, Negros Oriental",11.0,irregular,145.0,B0855,Philippines_R2,G0033,51.16,0.04087272727272727
1057004,250.0,Agriculture,India,Falakata,43.0,bullet,334.0,B0856,India_R0,G0329,87.04,0.04018604651162791
667613,375.0,Food,Yemen,hodeidah,13.0,monthly,205.0,B0857,Yemen_R3,G0013,117.79,0.04092307692307692
1281131,225.0,Retail,Philippines,"Liloan, Cebu",8.0,irregular,145.0,B0858,Philippines_R2,G0193,53.33,0.040900000000000006
687607,400.0,Agriculture,Uganda,Fort Portal,12.0,monthly,163.0,B0859,Uganda_R0,G0139,88.33,0.04106666666666667
962905,1700.0,Agriculture,Peru,santa teresa - la convencion,8.0,monthly,119.0,B0860,Peru_R1,G0335,401.54,0.0468
1128479,325.0,Retail,Haiti,Mirebalais,7.0,monthly,442.0,B0861,Haiti_R3,G0141,35.88,0.041485714285714285
809479,500.0,Retail,El Salvador,,14.0,monthly,81.0,B0862,El Salvador_R0,G0024,84.27,0.04114285714285715
740691,225.0,Housing,Philippines,"Banga, Aklan",60.0,irregular,145.0,B0863,Philippines_R2,G0304,13.91,0.04012
815147,300.0,Clothing,Honduras,Choluteca,10.0,irregular,118.0,B0864,Honduras_R2,G0151,57.8,0.040959999999999996
1007040,425.0,Clothing,Armenia,Sevan,14.0,monthly,146.0,B0865,Armenia_R1,G0143,90.49,0.040971428571428575
1048823,1000.0,Personal Use,Palestine,"Dier Al-Balah, Gaza Strip",25.0,monthly,80.0,B0866,Palestine_R1,G0250,118.32,0.04128
857440,75.0,Food,Togo,Vakpossito,5.0,monthly,296.0,B0867,Togo_R2,G0164,25.44,0.04048
952241,1175.0,Agriculture,Armenia,Gegharkunik region,20.0,monthly,146.0,B0868,Armenia_R2,G0207,379.33,0.04188
685914,225.0,Retail,Philippines,"Sagay, Negros Occidental",8.0,irregular,145.0,B0869,Philippines_R2,G0145,59.99,0.040900000000000006
861954,225.0,Food,Kenya,Kisumu,14.0,monthly,133.0,B0870,Kenya_R2,G0306,47.25,0.04051428571428571
1134570,1725.0,Retail,Colombia,Soledad (Atlántico),21.0,monthly,154.0,B0871,Colombia_R0,G0333,536.46,0.04262857142857143
965468,2000.0,Clothing,Palestine,"Khanyounis, Gaza Strip",15.0,monthly,80.0,B0872,Palestine_R3,G0229,178.39,0.04426666666666666
1093844,775.0,Health,Tajikistan,Yavan,15.0,monthly,100.0,B0873,Tajikistan_R1,G0113,222.54,0.041653333333333334
