borrower_id,t,group_id,region_id,individual_risk_score,neighbor_stress_fraction,regional_shock_index,predicted_reason,confidence,multi_hop_exposure_score,is_stressed
B0375,3,G0158,Philippines_R1,0.05920911,0.6666666666666666,0,Healthy,,,0
B0376,3,G0077,Paraguay_R2,0.120625876,0.0,0,Healthy,,,0
B0377,3,G0135,Colombia_R1,0.04935494,0.2,1,Healthy,,,0
B0378,3,G0311,Pakistan_R0,0.07116101,0.16666666666666666,0,Healthy,,,0
B0379,3,G0315,Lao People's Democratic Republic_R3,0.06779595,0.0,0,Healthy,,,0
B0380,3,G0111,Philippines_R3,0.08138054,0.16666666666666666,0,Healthy,,,0
B0381,3,G0082,Colombia_R2,0.059403174,0.25,0,Healthy,,,0
B0383,3,G0011,Philippines_R0,0.09046514,0.4,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0385,3,G0331,Cambodia_R2,0.06961526,0.25,0,Healthy,,,0
B0386,3,G0214,Pakistan_R1,0.064795114,0.0,0,Healthy,,,0
B0387,3,G0324,Nicaragua_R2,0.044739537,0.0,0,Healthy,,,0
B0388,3,G0196,Philippines_R1,0.052716613,0.0,0,Healthy,,,0
B0390,3,G0148,Peru_R0,0.050774693,0.25,0,Healthy,,,0
B0391,3,G0312,Lebanon_R1,0.0789071,0.2,0,Healthy,,,0
B0392,3,G0306,Philippines_R3,0.059117116,0.2,0,Healthy,,,0
B0393,3,G0020,Philippines_R3,0.048699763,0.3333333333333333,0,Healthy,,,0
B0395,3,G0227,Philippines_R1,0.038068466,0.0,0,Healthy,,,0
B0397,3,G0306,Philippines_R3,0.048678715,0.2,0,Healthy,,,0
B0398,3,G0074,Philippines_R1,0.020275263,0.2,0,Healthy,,,0
B0399,3,G0256,Philippines_R1,0.07425483,0.4,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0400,3,G0287,Cambodia_R0,0.04570192,0.0,0,Healthy,,,0
B0401,3,G0319,El Salvador_R0,0.04844008,0.0,0,Healthy,,,0
B0402,3,G0284,Philippines_R3,0.07755792,0.3333333333333333,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0403,3,G0277,Kenya_R0,0.06466491,0.0,0,Healthy,,,0
B0404,3,G0201,Armenia_R1,0.049823087,0.16666666666666666,0,Healthy,,,0
B0405,3,G0098,Albania_R3,0.05242099,0.2,0,Healthy,,,0
B0407,3,G0258,Nicaragua_R0,0.06971102,0.0,0,Healthy,,,0
B0408,3,G0084,Kyrgyzstan_R0,0.04717572,0.3333333333333333,0,Healthy,,,0
B0409,3,G0167,Philippines_R0,0.013590273,0.2,0,Healthy,,,0
B0410,3,G0145,Philippines_R1,0.057470288,0.0,0,Healthy,,,0
B0411,3,G0029,Ukraine_R3,0.09094125,0.25,0,Healthy,,,0
B0412,3,G0232,Kyrgyzstan_R1,0.08286063,0.0,0,Healthy,,,0
B0413,3,G0081,Philippines_R0,0.070921406,0.0,0,Healthy,,,0
B0415,3,G0080,Sierra Leone_R1,0.052100923,0.3333333333333333,0,Healthy,,,0
B0416,3,G0037,Philippines_R1,0.042425472,0.2,0,Healthy,,,0
B0417,3,G0233,Palestine_R3,0.077420704,0.0,0,Healthy,,,0
B0418,3,G0312,Philippines_R3,0.07571831,0.2,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0419,3,G0146,Lebanon_R0,0.051564414,0.0,0,Healthy,,,0
B0420,3,G0069,Tanzania_R2,0.051174983,0.16666666666666666,0,Healthy,,,0
B0421,3,G0151,Cambodia_R2,0.06644954,0.0,0,Healthy,,,0
B0422,3,G0065,Uganda_R0,0.0553185,0.0,0,Healthy,,,0
B0424,3,G0175,Cambodia_R2,0.09464625,0.0,0,Healthy,,,0
B0426,3,G0072,Samoa_R2,0.072750844,0.0,0,Healthy,,,0
B0427,3,G0051,Vietnam_R1,0.08049696,0.3333333333333333,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0428,3,G0121,Peru_R3,0.04684362,0.16666666666666666,0,Healthy,,,0
B0429,3,G0016,Philippines_R3,0.034233242,0.2,0,Healthy,,,0
B0430,3,G0132,Philippines_R3,0.047674134,0.16666666666666666,0,Healthy,,,0
B0431,3,G0240,Kenya_R2,0.047110565,0.0,0,Healthy,,,0
B0433,3,G0038,Pakistan_R0,0.070420675,0.0,0,Healthy,,,0
B0434,3,G0194,Philippines_R2,0.09561837,0.4,0,Healthy,,,0
B0435,3,G0131,Peru_R0,0.060091067,0.0,0,Healthy,,,0
B0436,3,G0074,Philippines_R2,0.055278756,0.2,0,Healthy,,,0
B0437,3,G0270,Philippines_R0,0.05938772,0.3333333333333333,0,Healthy,,,0
B0438,3,G0056,Philippines_R1,0.0390197,0.0,0,Healthy,,,0
B0439,3,G0078,Philippines_R1,0.050523367,0.2,0,Healthy,,,0
B0440,3,G0169,Kenya_R3,0.052543744,0.0,0,Isolated Stress,,,1
B0442,3,G0116,Philippines_R3,0.08828852,0.0,0,Healthy,,,0
B0444,3,G0227,Philippines_R2,0.06381608,0.0,0,Healthy,,,0
B0446,3,G0192,Peru_R3,0.05597081,0.5,0,Healthy,,,0
B0447,3,G0148,El Salvador_R0,0.046498794,0.25,0,Healthy,,,0
B0448,3,G0198,Philippines_R0,0.077151574,0.0,0,Healthy,,,0
B0449,3,G0204,Kenya_R0,0.04927607,0.0,0,Healthy,,,0
B0450,3,G0006,Armenia_R3,0.08363665,0.0,0,Healthy,,,0
B0451,3,G0113,Samoa_R1,0.07743634,0.25,0,Healthy,,,0
B0453,3,G0067,Palestine_R1,0.08708157,0.25,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0454,3,G0226,Philippines_R3,0.07741612,0.4,0,Healthy,,,0
B0457,3,G0118,Togo_R1,0.049086247,0.0,0,Healthy,,,0
B0459,3,G0330,Rwanda_R0,0.08436439,0.0,0,Healthy,,,0
B0460,3,G0206,Paraguay_R1,0.046962388,0.25,0,Healthy,,,0
B0461,3,G0135,Cambodia_R1,0.05579005,0.2,0,Healthy,,,0
B0462,3,G0033,Guatemala_R2,0.06117893,0.0,0,Healthy,,,0
B0463,3,G0285,Cambodia_R1,0.08402496,0.0,0,Healthy,,,0
B0465,3,G0090,Tajikistan_R0,0.04710047,0.0,0,Healthy,,,0
B0466,3,G0334,Uganda_R0,0.056794435,0.2,0,Healthy,,,0
B0467,3,G0171,Peru_R3,0.04550306,0.0,0,Healthy,,,0
B0468,3,G0126,Kenya_R1,0.08197044,0.0,0,Isolated Stress,,,1
B0469,3,G0271,Sierra Leone_R2,0.06768364,0.25,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0470,3,G0255,Nicaragua_R0,0.061502084,0.0,0,Healthy,,,0
B0471,3,G0062,Cambodia_R3,0.054281898,0.2,0,Healthy,,,0
B0472,3,G0282,Egypt_R2,0.046462413,0.2,0,Healthy,,,0
B0473,3,G0241,Liberia_R3,0.060001794,0.0,0,Healthy,,,0
B0474,3,G0329,Armenia_R0,0.041424964,0.0,0,Healthy,,,0
B0475,3,G0215,Jordan_R3,0.072871126,0.4,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0476,3,G0266,Colombia_R1,0.039051104,0.25,1,Healthy,,,0
B0477,3,G0147,Mozambique_R1,0.06274123,0.0,0,Healthy,,,0
B0478,3,G0014,El Salvador_R1,0.06800431,0.0,0,Healthy,,,0
B0479,3,G0043,Philippines_R3,0.078633085,0.0,0,Healthy,,,0
B0481,3,G0096,El Salvador_R0,0.09363235,0.3333333333333333,0,Healthy,,,0
B0482,3,G0060,Colombia_R0,0.09963694,0.16666666666666666,0,Healthy,,,0
B0483,3,G0077,Philippines_R0,0.057881333,0.0,0,Healthy,,,0
B0484,3,G0303,Vietnam_R2,0.053772062,0.25,0,Healthy,,,0
B0485,3,G0061,Costa Rica_R1,0.04062741,0.0,0,Healthy,,,0
B0486,3,G0080,Philippines_R0,0.05807164,0.3333333333333333,0,Healthy,,,0
B0487,3,G0245,Cambodia_R2,0.07220619,0.2,0,Healthy,,,0
B0488,3,G0283,Philippines_R2,0.0662997,0.0,0,Healthy,,,0
B0489,3,G0260,Philippines_R0,0.056008063,0.2,0,Healthy,,,0
B0490,3,G0113,Philippines_R0,0.07103083,0.25,0,Healthy,,,0
B0491,3,G0221,Nigeria_R2,0.093163826,0.3333333333333333,0,Healthy,,,0
B0492,3,G0315,Pakistan_R0,0.06184604,0.0,0,Healthy,,,0
B0493,3,G0105,Philippines_R1,0.05883054,0.3333333333333333,0,Healthy,,,0
B0495,3,G0046,Liberia_R0,0.08542892,0.16666666666666666,0,Healthy,,,0
B0496,3,G0264,Philippines_R1,0.060131695,0.0,0,Healthy,,,0
B0497,3,G0094,Kenya_R3,0.04361466,0.0,0,Healthy,,,0
B0499,3,G0219,Samoa_R2,0.067474574,0.16666666666666666,0,Healthy,,,0
B0500,3,G0127,Nigeria_R2,0.08174372,0.25,0,Healthy,,,0
B0501,3,G0207,Philippines_R0,0.05963265,0.0,0,Healthy,,,0
B0502,3,G0309,Colombia_R1,0.0546178,0.25,1,Healthy,,,0
B0503,3,G0170,Colombia_R0,0.044170205,0.16666666666666666,0,Healthy,,,0
B0504,3,G0214,Peru_R3,0.039604444,0.0,0,Healthy,,,0
B0507,3,G0007,Philippines_R3,0.0740654,0.16666666666666666,0,Healthy,,,0
B0508,3,G0322,India_R2,0.09607004,0.0,0,Healthy,,,0
B0509,3,G0275,Cambodia_R1,0.0629383,0.0,0,Healthy,,,0
B0510,3,G0329,El Salvador_R1,0.03368987,0.0,0,Healthy,,,0
B0511,3,G0256,Philippines_R1,0.06683821,0.4,0,Healthy,,,0
B0512,3,G0246,Kenya_R1,0.076493055,0.16666666666666666,0,Healthy,,,0
B0513,3,G0110,Kenya_R3,0.044942893,0.0,0,Healthy,,,0
B0514,3,G0054,Kenya_R0,0.046296164,0.25,0,Healthy,,,0
B0515,3,G0238,Kenya_R3,0.1226735,0.16666666666666666,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0516,3,G0144,Guatemala_R2,0.09151833,0.0,0,Healthy,,,0
B0517,3,G0265,Bolivia_R1,0.039847087,0.0,0,Healthy,,,0
B0518,3,G0088,Paraguay_R3,0.035957173,0.16666666666666666,0,Healthy,,,0
B0519,3,G0065,Cambodia_R1,0.054162733,0.0,0,Healthy,,,0
B0520,3,G0313,El Salvador_R0,0.03936518,0.2,0,Healthy,,,0
B0521,3,G0239,Philippines_R1,0.04509075,0.0,0,Healthy,,,0
B0522,3,G0110,Mali_R1,0.041983675,0.0,1,Healthy,,,0
B0523,3,G0186,Nicaragua_R2,0.049834557,0.0,0,Healthy,,,0
B0525,3,G0181,Jordan_R3,0.059578817,0.0,0,Healthy,,,0
B0526,3,G0034,Philippines_R1,0.05731745,0.2,0,Healthy,,,0
B0527,3,G0057,El Salvador_R0,0.029231777,0.0,0,Healthy,,,0
B0528,3,G0129,Mongolia_R1,0.3031203,0.0,0,Healthy,,,0
B0529,3,G0022,Mali_R0,0.07196566,0.25,0,Healthy,,,0
B0530,3,G0024,Tajikistan_R0,0.066643864,0.25,0,Healthy,,,0
B0531,3,G0166,Philippines_R1,0.1157524,0.16666666666666666,0,Healthy,,,0
B0532,3,G0083,Pakistan_R3,0.09346776,0.25,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0533,3,G0186,Belize_R0,0.058158636,0.0,0,Healthy,,,0
B0534,3,G0067,Vietnam_R2,0.07029594,0.25,0,Healthy,,,0
B0535,3,G0068,El Salvador_R0,0.047881167,0.16666666666666666,0,Healthy,,,0
B0536,3,G0177,Philippines_R0,0.09648382,0.16666666666666666,0,Healthy,,,0
B0537,3,G0258,Philippines_R2,0.054586835,0.0,0,Healthy,,,0
B0538,3,G0041,Honduras_R0,0.0613134,0.16666666666666666,1,Healthy,,,0
B0539,3,G0207,Costa Rica_R2,0.030699758,0.0,0,Healthy,,,0
B0540,3,G0302,Vietnam_R2,0.05599646,0.5,0,Healthy,,,0
B0541,3,G0192,Tajikistan_R0,0.05548824,0.5,0,Healthy,,,0
B0542,3,G0172,Kenya_R2,0.07430475,0.2,0,Healthy,,,0
B0543,3,G0059,Peru_R0,0.07941605,0.0,0,Healthy,,,0
B0544,3,G0018,Ghana_R0,0.07621153,0.0,0,Healthy,,,0
B0545,3,G0190,Vietnam_R0,0.07675774,0.16666666666666666,0,Healthy,,,0
B0546,3,G0267,Lebanon_R3,0.06552149,0.0,0,Healthy,,,0
B0547,3,G0172,Kenya_R0,0.050901353,0.2,0,Healthy,,,0
B0549,3,G0165,United States_R2,0.028108897,0.0,0,Healthy,,,0
B0550,3,G0282,Philippines_R1,0.07718145,0.2,0,Healthy,,,0
B0551,3,G0106,Pakistan_R1,0.054837137,0.5,0,Healthy,,,0
B0552,3,G0040,Vietnam_R2,0.044919726,0.0,0,Healthy,,,0
B0554,3,G0026,Ecuador_R3,0.04319355,0.0,0,Healthy,,,0
B0555,3,G0055,Georgia_R0,0.0872105,0.16666666666666666,0,Healthy,,,0
B0556,3,G0300,Indonesia_R0,0.13111946,0.0,0,Isolated Stress,,,1
B0557,3,G0101,Armenia_R1,0.11423813,0.0,0,Healthy,,,0
B0558,3,G0166,Peru_R0,0.07663166,0.16666666666666666,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0559,3,G0246,Kenya_R3,0.03400961,0.16666666666666666,0,Healthy,,,0
B0560,3,G0123,Philippines_R2,0.0767301,0.0,0,Healthy,,,0
B0561,3,G0086,Pakistan_R3,0.05518131,0.4,0,Healthy,,,0
B0562,3,G0327,Pakistan_R3,0.058099624,0.2,0,Healthy,,,0
B0563,3,G0304,Uganda_R2,0.066553675,0.2,0,Healthy,,,0
B0564,3,G0323,Peru_R3,0.04524102,0.2,0,Healthy,,,0
B0565,3,G0320,Philippines_R0,0.032941245,0.0,0,Healthy,,,0
B0567,3,G0092,Burundi_R1,0.05770603,0.25,0,Healthy,,,0
B0568,3,G0224,Palestine_R0,0.07189997,0.4,0,Healthy,,,0
B0569,3,G0261,El Salvador_R2,0.04209196,0.0,0,Healthy,,,0
B0570,3,G0043,Philippines_R2,0.06258832,0.0,0,Healthy,,,0
B0571,3,G0157,Bolivia_R0,0.06449677,0.3333333333333333,0,Healthy,,,0
B0572,3,G0005,Philippines_R3,0.09256012,0.0,0,Isolated Stress,,,1
B0573,3,G0169,Philippines_R0,0.05319222,0.0,0,Healthy,,,0
B0574,3,G0254,Tajikistan_R2,0.05487956,0.0,0,Healthy,,,0
B0575,3,G0100,Ecuador_R3,0.06662309,0.0,0,Healthy,,,0
B0577,3,G0300,Philippines_R3,0.05186122,0.0,0,Healthy,,,0
B0578,3,G0148,Ecuador_R0,0.080278516,0.25,0,Healthy,,,0
B0579,3,G0037,Palestine_R0,0.07992785,0.2,0,Healthy,,,0
B0580,3,G0244,Philippines_R2,0.06950322,0.0,0,Healthy,,,0
B0581,3,G0051,Nicaragua_R3,0.038585503,0.3333333333333333,0,Healthy,,,0
B0582,3,G0056,Burundi_R1,0.1272266,0.0,0,Healthy,,,0
B0583,3,G0027,Kenya_R1,0.05072946,0.3333333333333333,0,Healthy,,,0
B0584,3,G0002,Pakistan_R1,0.15691307,0.16666666666666666,0,Healthy,,,0
B0585,3,G0007,Kenya_R2,0.052164953,0.16666666666666666,0,Healthy,,,0
B0586,3,G0277,Pakistan_R1,0.06689486,0.0,0,Healthy,,,0
B0587,3,G0221,Kyrgyzstan_R1,0.0630611,0.3333333333333333,0,Healthy,,,0
B0588,3,G0069,Zimbabwe_R2,0.047452904,0.16666666666666666,0,Healthy,,,0
B0589,3,G0120,Philippines_R1,0.03803321,0.0,0,Healthy,,,0
B0590,3,G0073,Senegal_R0,0.07765699,0.16666666666666666,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0591,3,G0050,Kenya_R2,0.2545453,0.25,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0592,3,G0312,Cambodia_R3,0.06800431,0.2,0,Healthy,,,0
B0593,3,G0071,Ghana_R0,0.058225796,0.16666666666666666,0,Healthy,,,0
B0594,3,G0175,Philippines_R1,0.05993911,0.0,0,Healthy,,,0
B0595,3,G0228,Togo_R1,0.04196657,0.0,0,Healthy,,,0
B0596,3,G0079,El Salvador_R0,0.03936518,0.2,0,Healthy,,,0
B0597,3,G0145,Tajikistan_R1,0.04841292,0.0,0,Healthy,,,0
B0598,3,G0102,El Salvador_R2,0.060302045,0.2,0,Healthy,,,0
B0599,3,G0060,Pakistan_R1,0.055870708,0.16666666666666666,0,Healthy,,,0
B0600,3,G0324,Philippines_R2,0.05611456,0.0,0,Healthy,,,0
B0602,3,G0032,India_R1,0.07593086,0.16666666666666666,0,Healthy,,,0
B0603,3,G0187,India_R2,0.058457285,0.2,0,Healthy,,,0
B0604,3,G0234,Philippines_R1,0.038068466,0.6666666666666666,0,Healthy,,,0
B0606,3,G0264,India_R3,0.04984764,0.0,0,Healthy,,,0
B0607,3,G0056,Vietnam_R0,0.059794217,0.0,0,Healthy,,,0
B0611,3,G0018,Peru_R0,0.051212266,0.0,0,Healthy,,,0
B0612,3,G0307,Philippines_R0,0.059521068,0.3333333333333333,0,Healthy,,,0
B0614,3,G0074,Cambodia_R2,0.07553258,0.2,0,Healthy,,,0
B0615,3,G0152,Philippines_R3,0.06209649,0.25,0,Healthy,,,0
B0616,3,G0233,Philippines_R1,0.06901358,0.0,0,Isolated Stress,,,1
B0617,3,G0025,Kenya_R0,0.02532238,0.0,0,Healthy,,,0
B0618,3,G0043,Samoa_R2,0.04819678,0.0,0,Healthy,,,0
B0619,3,G0094,Philippines_R2,0.067803115,0.0,0,Healthy,,,0
B0620,3,G0017,Tajikistan_R0,0.050794818,0.25,0,Healthy,,,0
B0621,3,G0133,Albania_R1,0.046518955,0.2,0,Healthy,,,0
B0622,3,G0175,Pakistan_R0,0.08892875,0.0,0,Healthy,,,0
B0623,3,G0280,Vietnam_R1,0.075357065,0.0,0,Healthy,,,0
B0625,3,G0261,El Salvador_R0,0.061569072,0.0,0,Healthy,,,0
B0626,3,G0141,Peru_R3,0.052712366,0.0,0,Healthy,,,0
B0627,3,G0297,Philippines_R1,0.048561957,0.0,0,Healthy,,,0
B0628,3,G0005,Mali_R0,0.08525151,0.0,0,Healthy,,,0
B0629,3,G0124,Philippines_R2,0.053675257,0.0,0,Healthy,,,0
B0630,3,G0048,Samoa_R2,0.08546986,0.2,0,Healthy,,,0
B0631,3,G0107,Philippines_R1,0.06227052,0.6,0,Healthy,,,0
B0632,3,G0297,Philippines_R3,0.07445577,0.0,0,Healthy,,,0
B0634,3,G0144,Peru_R3,0.063637316,0.0,0,Healthy,,,0
B0635,3,G0249,Philippines_R1,0.050641954,0.0,0,Healthy,,,0
B0636,3,G0151,Jordan_R1,0.09428883,0.0,0,Isolated Stress,,,1
B0637,3,G0062,Philippines_R0,0.07010464,0.2,0,Healthy,,,0
B0638,3,G0182,Togo_R3,0.08044679,0.25,0,Healthy,,,0
B0639,3,G0272,Kenya_R2,0.03936518,0.0,0,Healthy,,,0
B0640,3,G0282,Togo_R1,0.051461384,0.2,0,Healthy,,,0
B0641,3,G0291,Mexico_R3,0.108806886,0.0,0,Healthy,,,0
B0643,3,G0119,Armenia_R2,0.05171111,0.0,0,Healthy,,,0
B0644,3,G0186,India_R0,0.028599717,0.0,0,Healthy,,,0
B0645,3,G0300,Philippines_R1,0.06884003,0.0,0,Healthy,,,0
B0646,3,G0325,Philippines_R1,0.05729283,0.5,0,Healthy,,,0
B0647,3,G0313,Kenya_R0,0.09856026,0.2,0,Healthy,,,0
B0648,3,G0296,Ecuador_R2,0.07891739,0.0,0,Isolated Stress,,,1
B0649,3,G0162,Armenia_R1,0.07507466,0.0,0,Healthy,,,0
B0650,3,G0071,Cambodia_R3,0.067098066,0.16666666666666666,0,Healthy,,,0
B0651,3,G0015,Philippines_R0,0.04441781,0.2,0,Healthy,,,0
B0652,3,G0216,Guatemala_R3,0.07082099,0.5,0,Healthy,,,0
B0654,3,G0025,Dominican Republic_R1,0.09497774,0.0,0,Healthy,,,0
B0655,3,G0249,Paraguay_R0,0.071373954,0.0,1,Healthy,,,0
B0656,3,G0248,Peru_R3,0.043959305,0.0,0,Healthy,,,0
B0657,3,G0222,Tajikistan_R2,0.06068953,0.0,0,Healthy,,,0
B0658,3,G0268,Tajikistan_R0,0.06371575,0.0,0,Healthy,,,0
B0659,3,G0284,Lebanon_R1,0.06777491,0.3333333333333333,0,Healthy,,,0
B0660,3,G0132,Uganda_R2,0.03344719,0.16666666666666666,0,Healthy,,,0
B0661,3,G0174,Cambodia_R0,0.057486918,0.2,0,Healthy,,,0
B0662,3,G0230,Colombia_R0,0.06662309,0.0,0,Healthy,,,0
B0663,3,G0295,Tajikistan_R1,0.04874221,0.3333333333333333,0,Healthy,,,0
B0664,3,G0150,Pakistan_R1,0.046820417,0.2,0,Healthy,,,0
B0666,3,G0188,Peru_R1,0.040316094,0.0,0,Healthy,,,0
B0667,3,G0209,El Salvador_R0,0.07578901,0.16666666666666666,0,Healthy,,,0
B0668,3,G0147,Samoa_R0,0.07743634,0.0,0,Isolated Stress,,,1
B0669,3,G0122,Lebanon_R1,0.06257131,0.5,0,Healthy,,,0
B0670,3,G0027,El Salvador_R0,0.09249478,0.3333333333333333,0,Healthy,,,0
B0671,3,G0212,Vietnam_R2,0.062029783,0.2,0,Healthy,,,0
B0672,3,G0164,Mozambique_R2,0.041718207,0.25,0,Healthy,,,0
B0673,3,G0197,Albania_R1,0.07451188,0.0,0,Healthy,,,0
B0674,3,G0003,Bolivia_R0,0.068022974,0.25,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0675,3,G0232,Liberia_R1,0.088968046,0.0,0,Healthy,,,0
B0676,3,G0200,Philippines_R2,0.04356816,0.16666666666666666,0,Healthy,,,0
B0677,3,G0119,Sierra Leone_R1,0.059612587,0.0,0,Healthy,,,0
B0678,3,G0010,Vietnam_R3,0.078789376,0.16666666666666666,0,Healthy,,,0
B0681,3,G0300,Pakistan_R1,0.05931124,0.0,0,Healthy,,,0
B0682,3,G0137,Mexico_R2,0.070215136,0.0,0,Healthy,,,0
B0683,3,G0308,Uganda_R3,0.059784736,0.16666666666666666,0,Healthy,,,0
B0685,3,G0261,Kenya_R0,0.059466626,0.0,0,Healthy,,,0
B0687,3,G0272,Liberia_R1,0.061525434,0.0,0,Healthy,,,0
B0688,3,G0202,Honduras_R3,0.0577461,0.3333333333333333,0,Healthy,,,0
B0689,3,G0236,Peru_R2,0.077538066,0.16666666666666666,0,Healthy,,,0
B0690,3,G0236,Kenya_R1,0.11691073,0.16666666666666666,0,Healthy,,,0
B0691,3,G0175,Philippines_R1,0.07928341,0.0,0,Healthy,,,0
B0692,3,G0068,Philippines_R3,0.12448843,0.16666666666666666,0,Healthy,,,0
B0693,3,G0033,Philippines_R1,0.03930343,0.0,0,Healthy,,,0
B0694,3,G0084,El Salvador_R3,0.0445543,0.3333333333333333,0,Healthy,,,0
B0695,3,G0143,Philippines_R3,0.05763273,0.0,0,Healthy,,,0
B0696,3,G0243,Indonesia_R1,0.05500104,0.0,0,Healthy,,,0
B0697,3,G0208,Lebanon_R1,0.0789071,0.0,0,Healthy,,,0
B0698,3,G0291,Indonesia_R0,0.058041405,0.0,0,Healthy,,,0
B0699,3,G0328,Guatemala_R0,0.048555996,0.0,0,Healthy,,,0
B0700,3,G0124,Philippines_R3,0.043299284,0.0,0,Healthy,,,0
B0702,3,G0319,Pakistan_R0,0.16063605,0.0,0,Isolated Stress,,,1
B0703,3,G0245,Philippines_R0,0.075539984,0.2,0,Healthy,,,0
B0704,3,G0117,Philippines_R1,0.062307607,0.2,0,Healthy,,,0
B0705,3,G0114,Mali_R3,0.05594144,0.25,0,Healthy,,,0
B0706,3,G0075,El Salvador_R0,0.051140584,0.3333333333333333,0,Healthy,,,0
B0707,3,G0090,Kenya_R2,0.07978877,0.0,0,Healthy,,,0
B0708,3,G0205,Peru_R2,0.06285313,0.16666666666666666,0,Healthy,,,0
B0709,3,G0296,Philippines_R0,0.047674134,0.0,0,Healthy,,,0
B0710,3,G0099,Colombia_R3,0.08415658,0.4,0,Healthy,,,0
B0712,3,G0032,Philippines_R3,0.039999887,0.16666666666666666,0,Healthy,,,0
B0713,3,G0217,Philippines_R2,0.09774193,0.25,0,Healthy,,,0
B0714,3,G0169,Philippines_R2,0.05189808,0.0,0,Healthy,,,0
B0715,3,G0081,Philippines_R1,0.07759984,0.0,0,Healthy,,,0
B0716,3,G0198,Nigeria_R2,0.052052632,0.0,0,Healthy,,,0
B0718,3,G0182,Philippines_R0,0.079614185,0.25,0,Healthy,,,0
B0719,3,G0316,Mali_R2,0.084824145,0.25,0,Healthy,,,0
B0720,3,G0034,Lao People's Democratic Republic_R2,0.044468697,0.2,0,Healthy,,,0
B0721,3,G0088,Vietnam_R2,0.06094578,0.16666666666666666,0,Healthy,,,0
B0723,3,G0167,El Salvador_R0,0.09093975,0.2,0,Healthy,,,0
B0724,3,G0155,Costa Rica_R1,0.027749225,0.0,0,Healthy,,,0
B0725,3,G0308,Peru_R2,0.030865327,0.16666666666666666,0,Healthy,,,0
B0726,3,G0255,El Salvador_R0,0.045687493,0.0,0,Healthy,,,0
B0727,3,G0092,Philippines_R1,0.091573454,0.25,0,Healthy,,,0
B0728,3,G0232,Pakistan_R3,0.052534148,0.0,0,Healthy,,,0
B0729,3,G0319,Philippines_R2,0.06474981,0.0,0,Healthy,,,0
B0730,3,G0067,Kenya_R3,0.080073304,0.25,0,Healthy,,,0
B0731,3,G0207,Philippines_R0,0.07759984,0.0,0,Isolated Stress,,,1
B0732,3,G0222,Philippines_R3,0.09971185,0.0,0,Healthy,,,0
B0733,3,G0088,Philippines_R3,0.043522988,0.16666666666666666,0,Healthy,,,0
B0734,3,G0226,Philippines_R0,0.05271314,0.4,0,Healthy,,,0
B0735,3,G0209,Honduras_R3,0.057151254,0.16666666666666666,0,Healthy,,,0
B0736,3,G0070,Philippines_R0,0.07477547,0.3333333333333333,0,Contagion-Driven Stress,2.2092104217498186e-19,,1
B0737,3,G0193,Uganda_R3,0.038590122,0.0,0,Healthy,,,0
B0738,3,G0231,El Salvador_R0,0.036948286,0.2,0,Healthy,,,0
B0739,3,G0207,Cambodia_R1,0.08177897,0.0,0,Healthy,,,0
B0740,3,G0247,Uganda_R1,0.08007989,0.4,0,Healthy,,,0
B0741,3,G0078,Azerbaijan_R0,0.07763852,0.2,0,Healthy,,,0
B0743,3,G0041,Uganda_R2,0.061471187,0.16666666666666666,0,Healthy,,,0
B0745,3,G0112,Vietnam_R2,0.06888954,0.0,0,Healthy,,,0
B0746,3,G0002,Ecuador_R2,0.047452904,0.16666666666666666,0,Healthy,,,0
B0747,3,G0330,Pakistan_R0,0.06555922,0.0,0,Healthy,,,0
B0750,3,G0222,Paraguay_R1,0.07353819,0.0,0,Healthy,,,0
B0751,3,G0286,Bolivia_R0,0.22690819,0.5,0,Healthy,,,0
B0752,3,G0083,Colombia_R3,0.15246445,0.25,0,Healthy,,,0
B0753,3,G0234,Pakistan_R0,0.06554316,0.6666666666666666,0,Healthy,,,0
B0754,3,G0141,Philippines_R3,0.03313388,0.0,0,Healthy,,,0
B0755,3,G0012,Tajikistan_R2,0.050901353,0.0,0,Healthy,,,0
B0756,3,G0094,Tanzania_R3,0.035657533,0.0,0,Healthy,,,0
B0757,3,G0056,Uganda_R2,0.033251844,0.0,0,Healthy,,,0
B0758,3,G0258,Uganda_R1,0.07521946,0.0,0,Healthy,,,0
B0759,3,G0019,Cambodia_R3,0.06509686,0.5,0,Healthy,,,0
B0760,3,G0232,Tajikistan_R0,0.035778187,0.0,0,Healthy,,,0
B0761,3,G0239,Pakistan_R1,0.038748074,0.0,0,Healthy,,,0
